address_id,customer_id,address_type,address_line1,district,province,postal_code,country,is_primary
ADR0000908,CUS0000765,Registered,53/0 ถ.ดีตพันธุ์,รังสิต,เชียงราย,64020,TH,True
ADR0000909,CUS0000766,Registered,06 ซอยฉัพพรรณธนกูร,สาทร,กรุงเทพมหานคร,83190,TH,True
ADR0000910,CUS0000766,Mailing,2/0 ถ.นวลเพ็ง,สมุทรสาคร,ปทุมธานี,67990,TH,False
ADR0000911,CUS0000767,Registered,07/7 ถนนดุริยพันธุ์,นนทบุรี,ระยอง,83890,TH,True
ADR0000912,CUS0000767,Mailing,34 หมู่ 5 ถ.ธัญาโภชน์,ขอนแก่น,นครปฐม,73620,TH,False
ADR0000913,CUS0000768,Registered,22 หมู่ 14 ถ.ธรรมสถิตไพศาล,ห้วยขวาง,กรุงเทพมหานคร,89950,TH,True
ADR0000914,CUS0000769,Registered,72/3 ถนนนาคะนคร,ยะลา,อุดรธานี,44170,TH,True
ADR0000915,CUS0000770,Registered,61 หมู่ 65 ถ.เช้าวันดี,พิษณุโลก,ขอนแก่น,18590,TH,True
ADR0000916,CUS0000771,Registered,324/95 ถนนถนัดรักษา,เชียงราย,สมุทรปราการ,83810,TH,True
ADR0000917,CUS0000772,Registered,577/5 ถ.เณรานุสนธิ์,พัทยา,สงขลา,52520,TH,True
ADR0000918,CUS0000773,Registered,83/80 ถ.ธนประทีป,สมุทรสาคร,นครปฐม,33960,TH,True
ADR0000919,CUS0000774,Registered,219 ถ.ไทนิยม,นครราชสีมา,เชียงใหม่,77390,TH,True
ADR0000920,CUS0000775,Registered,179/3 ถนนตวันเยี่ยม,นครปฐม,ปทุมธานี,84010,TH,True
ADR0000921,CUS0000775,Mailing,84 หมู่ 8 ถ.แต้กุล,เชียงใหม่,นนทบุรี,60480,TH,False
ADR0000922,CUS0000776,Registered,451/90 ถ.ฉิมพาลี,นครสวรรค์,สุราษฎร์ธานี,38850,TH,True
ADR0000923,CUS0000776,Mailing,869/18 ถนนคณานุรักษ์,พัทยา,ชลบุรี,33050,TH,False
ADR0000924,CUS0000777,Registered,827 ถนนถุงเงิน,จตุจักร,กรุงเทพมหานคร,80960,TH,True
ADR0000925,CUS0000778,Registered,72 หมู่ 7 ถ.ศรีอุ่น,เจ้าพระยาสุรศักดิ์,อุบลราชธานี,65520,TH,True
ADR0000926,CUS0000779,Registered,609/2 ถ.บุนยะตีรณะ,เจ้าพระยาสุรศักดิ์,อุดรธานี,15410,TH,True
ADR0000927,CUS0000780,Registered,556/4 ถ.ไทยสุชาต,บางนา,กรุงเทพมหานคร,91330,TH,True
ADR0000928,CUS0000780,Mailing,47/03 ถนนอุลหัสสา,กรุงเทพมหานคร,ขอนแก่น,37050,TH,False
ADR0000929,CUS0000781,Registered,5/3 ถ.เนื้อนุ่ม,นครศรีธรรมราช,เชียงใหม่,22320,TH,True
ADR0000930,CUS0000782,Registered,4/9 ถ.ทองสุกเลิศ,พระนครศรีอยุธยา,นครราชสีมา,61840,TH,True
ADR0000931,CUS0000782,Mailing,34 หมู่ 3 ซอยบุตราช,เกาะสมุย,ระยอง,12460,TH,False
ADR0000932,CUS0000783,Registered,779/9 ซอยทองลาภ,ภาษีเจริญ,กรุงเทพมหานคร,32110,TH,True
ADR0000933,CUS0000784,Registered,691/0 ถ.ภูภักดี,ลำปาง,อุบลราชธานี,46520,TH,True
ADR0000934,CUS0000785,Registered,635/7 ถ.ไตรบรรพ,อุดรธานี,เชียงใหม่,11950,TH,True
ADR0000935,CUS0000786,Registered,97 หมู่ 56 ถ.ถนัดเดินข่าว,อุบลราชธานี,ภูเก็ต,92640,TH,True
ADR0000936,CUS0000786,Mailing,78/7 ถ.ทับทิมไทย,เจ้าพระยาสุรศักดิ์,พิษณุโลก,63080,TH,False
ADR0000937,CUS0000787,Registered,52 หมู่ 62 ถ.ถาวรรัตน,เจ้าพระยาสุรศักดิ์,สงขลา,90120,TH,True
ADR0000938,CUS0000788,Registered,63/75 ถนนธนรักษ์,ปทุมวัน,กรุงเทพมหานคร,16040,TH,True
ADR0000939,CUS0000789,Registered,030/38 ถนนถนัดอาวุธ,พระนครศรีอยุธยา,นครราชสีมา,16710,TH,True
ADR0000940,CUS0000790,Registered,393 ถ.ธาราธร,ราชเทวี,กรุงเทพมหานคร,67950,TH,True
ADR0000941,CUS0000791,Registered,51 หมู่ 3 ถนนนาคสุทิน,มีนบุรี,กรุงเทพมหานคร,85740,TH,True
ADR0000942,CUS0000791,Mailing,877 ถ.ธูปหอม,อ้อมน้อย,ขอนแก่น,17160,TH,False
ADR0000943,CUS0000792,Registered,681/0 ถนนน้ำทิพย์,หาดใหญ่,สงขลา,31990,TH,True
ADR0000944,CUS0000793,Registered,0/8 ถ.ถนัดเดินข่าว,สุราษฎร์ธานี,เชียงราย,87460,TH,True
ADR0000945,CUS0000794,Registered,73/12 ถนนเนื้อนุ่ม,วัฒนา,กรุงเทพมหานคร,48410,TH,True
ADR0000946,CUS0000795,Registered,50 หมู่ 27 ถ.ถนัดการยนต์,ธนบุรี,กรุงเทพมหานคร,70500,TH,True
ADR0000947,CUS0000796,Registered,232/46 ถ.ขอหมั่นกลาง,อุบลราชธานี,เชียงใหม่,15570,TH,True
ADR0000948,CUS0000797,Registered,0 ถ.เมืองสุข,ยะลา,ชลบุรี,39970,TH,True
ADR0000949,CUS0000798,Registered,2/1 ถ.ทวีเดช,สมุทรปราการ,อุดรธานี,42930,TH,True
ADR0000950,CUS0000799,Registered,2 ถนนไทยสุชาต,จตุจักร,กรุงเทพมหานคร,21320,TH,True
ADR0000951,CUS0000799,Mailing,69 หมู่ 53 ถนนนานายน,วัฒนา,กรุงเทพมหานคร,11260,TH,False
ADR0000952,CUS0000800,Registered,8 ถนนนกทอง,ขอนแก่น,นครราชสีมา,96540,TH,True
ADR0000953,CUS0000801,Registered,41 หมู่ 74 ถนนธีวร,อุบลราชธานี,ระยอง,50290,TH,True
ADR0000954,CUS0000801,Mailing,998 ถ.อัตตนาถ,อุบลราชธานี,นครปฐม,31300,TH,False
ADR0000955,CUS0000802,Registered,07 หมู่ 72 ถนนนิลวิมล,อุบลราชธานี,ภูเก็ต,90090,TH,True
ADR0000956,CUS0000802,Mailing,273/73 ถนนแก้วอยู่,รังสิต,เชียงราย,87860,TH,False
ADR0000957,CUS0000803,Registered,891/0 ถนนกุมารบุญ,สงขลา,ลำปาง,30100,TH,True
ADR0000958,CUS0000804,Registered,31/5 ถนนดวงทับทิม,ลำปาง,พระนครศรีอยุธยา,27320,TH,True
ADR0000959,CUS0000804,Mailing,1/7 ถนนถนิมมาศ,สมุทรสาคร,พิษณุโลก,41420,TH,False
ADR0000960,CUS0000805,Registered,075/4 ถนนยางสวย,เชียงราย,สมุทรปราการ,74630,TH,True
ADR0000961,CUS0000806,Registered,12/5 ถ.เวียงจันทึก,สกลนคร,ขอนแก่น,30430,TH,True
ADR0000962,CUS0000807,Registered,2 ถ.เวียงจันทึก,ลำปาง,สมุทรสาคร,53670,TH,True
ADR0000963,CUS0000808,Registered,75 หมู่ 8 ถ.ถมปัด,นครสวรรค์,นครราชสีมา,32200,TH,True
ADR0000964,CUS0000808,Mailing,6/0 ถ.พงศ์ฉบับนภา,เชียงใหม่,เชียงใหม่,77830,TH,False
ADR0000965,CUS0000809,Registered,00/57 ซอยนานายน,พิษณุโลก,นครปฐม,88260,TH,True
ADR0000966,CUS0000810,Registered,03/1 ถนนโพธิสัตย์,ปากเกร็ด,อุดรธานี,62620,TH,True
ADR0000967,CUS0000811,Registered,970/91 ถนนธรรมสถิตไพศาล,ระยอง,นครปฐม,13980,TH,True
ADR0000968,CUS0000812,Registered,943/3 ถ.พงศ์ฉบับนภา,ปากเกร็ด,ขอนแก่น,32920,TH,True
ADR0000969,CUS0000813,Registered,763 ซอยแหยมศิริ,ขอนแก่น,พิษณุโลก,73550,TH,True
ADR0000970,CUS0000814,Registered,4/8 ถ.ศาสตร์ศิลป์,นครศรีธรรมราช,ลำปาง,59130,TH,True
ADR0000971,CUS0000815,Registered,783/2 ถนนศรีธนะเวทย์,บางรัก,กรุงเทพมหานคร,52530,TH,True
ADR0000972,CUS0000816,Registered,71/2 ถ.ราชมณี,ขอนแก่น,พิษณุโลก,22450,TH,True
ADR0000973,CUS0000817,Registered,40 ถ.ทองเนื้อดี,บางกะปิ,กรุงเทพมหานคร,17090,TH,True
ADR0000974,CUS0000818,Registered,61/75 ถ.ไม้แดง,สุราษฎร์ธานี,พิษณุโลก,42130,TH,True
ADR0000975,CUS0000819,Registered,788/91 ถนนถนิมมาศ,เกาะสมุย,นครราชสีมา,90150,TH,True
ADR0000976,CUS0000820,Registered,56 หมู่ 17 ถนนดาวกระจาย,สกลนคร,สมุทรปราการ,90570,TH,True
ADR0000977,CUS0000820,Mailing,27 หมู่ 59 ถนนตวงทอง,นนทบุรี,นครปฐม,70660,TH,False
ADR0000978,CUS0000821,Registered,355/5 ถ.เจริญรัมย์,เชียงใหม่,นนทบุรี,40160,TH,True
ADR0000979,CUS0000822,Registered,621 ถนนเพียยา,เชียงใหม่,สมุทรสาคร,61720,TH,True
ADR0000980,CUS0000823,Registered,78 ถ.ถาวระวรณ์,หาดใหญ่,ภูเก็ต,40330,TH,True
ADR0000981,CUS0000824,Registered,2/3 ถ.ทองสินธุ์,ภูเก็ต,อุบลราชธานี,95760,TH,True
ADR0000982,CUS0000824,Mailing,637/60 ถนนสงประเสริฐ,ระยอง,เชียงใหม่,69660,TH,False
ADR0000983,CUS0000825,Registered,144/4 ถ.นรวิทย์โชติกุล,คลองเตย,กรุงเทพมหานคร,50330,TH,True
ADR0000984,CUS0000826,Registered,26/0 ถ.ถ้วนศรี,รังสิต,ระยอง,73220,TH,True
ADR0000985,CUS0000826,Mailing,9 ถนนเช้าวันดี,แม่สอด,ลำปาง,36910,TH,False
ADR0000986,CUS0000827,Registered,39 หมู่ 9 ถนนหอมพิกุล,แหลมฉบัง,ภูเก็ต,61050,TH,True
ADR0000987,CUS0000828,Registered,515 ถ.ประจันตะเสน,นครศรีธรรมราช,นครราชสีมา,83840,TH,True
ADR0000988,CUS0000829,Registered,1 ถ.นิลสลัว,ขอนแก่น,ภูเก็ต,79290,TH,True
ADR0000989,CUS0000830,Registered,2/7 ถนนเลิศกิ่ง,นครปฐม,ลำปาง,81720,TH,True
ADR0000990,CUS0000831,Registered,6 ถ.ตรีครุธพันธุ์,ขอนแก่น,ภูเก็ต,45170,TH,True
ADR0000991,CUS0000832,Registered,35 หมู่ 8 ซ.ขันธุลา,ภูเก็ต,นครปฐม,17050,TH,True
ADR0000992,CUS0000832,Mailing,42/67 ถนนนาควงษ์,ดอนเมือง,กรุงเทพมหานคร,27410,TH,False
ADR0000993,CUS0000833,Registered,833/76 ถนนแหยมศิริ,อุดรธานี,ระยอง,95800,TH,True
ADR0000994,CUS0000834,Registered,7/8 ถ.ดวงทับทิม,จตุจักร,กรุงเทพมหานคร,24050,TH,True
ADR0000995,CUS0000834,Mailing,099/0 ถนนบุนยะตีรณะ,นครราชสีมา,ระยอง,48950,TH,False
ADR0000996,CUS0000835,Registered,53 ถ.ยะผา,วัฒนา,กรุงเทพมหานคร,88810,TH,True
ADR0000997,CUS0000836,Registered,432 ถ.ทองลาภ,สาทร,กรุงเทพมหานคร,67820,TH,True
ADR0000998,CUS0000837,Registered,2 ถนนธรรมทินนา,สงขลา,ปทุมธานี,97000,TH,True
ADR0000999,CUS0000838,Registered,136/9 ถนนถนัดอาวุธ,พญาไท,กรุงเทพมหานคร,76680,TH,True
ADR0001000,CUS0000839,Registered,68 ถนนตันยา,ภูเก็ต,สุราษฎร์ธานี,44010,TH,True
ADR0001001,CUS0000839,Mailing,90 หมู่ 1 ซ.ผลบุญ,รังสิต,เชียงราย,43640,TH,False
ADR0001002,CUS0000840,Registered,91 หมู่ 0 ถ.พรสีมา,ภูเก็ต,พิษณุโลก,70430,TH,True
ADR0001003,CUS0000841,Registered,0/0 ถ.ทำประดู่,ธนบุรี,กรุงเทพมหานคร,65640,TH,True
ADR0001004,CUS0000842,Registered,69 ถนนนพตระกูล,นครราชสีมา,สมุทรปราการ,20730,TH,True
ADR0001005,CUS0000842,Mailing,006/2 ถนนอัตตนาถ,สุราษฎร์ธานี,ภูเก็ต,31140,TH,False
ADR0001006,CUS0000843,Registered,82 ถ.ถาวรรัตน,นครศรีธรรมราช,ลำปาง,80870,TH,True
