card_id,card_number_masked,customer_id,product_id,linked_account_id,card_type,issue_date,expiry_date,credit_limit_thb,current_outstanding_thb,status
CRD0002089,5708-XXXX-XXXX-4299,CUS0008264,PRD-DC02,ACC00006465,Debit,2023-01-19,2026-06-26,0.0,0.0,Active
CRD0002090,4362-XXXX-XXXX-9198,CUS0007802,PRD-CC03,,Credit,2021-04-09,2026-06-22,158286.42,74977.23,Active
CRD0002091,5763-XXXX-XXXX-2678,CUS0008029,PRD-DC02,ACC00002469,Debit,2021-08-10,2027-04-18,0.0,0.0,Active
CRD0002092,4137-XXXX-XXXX-5039,CUS0008316,PRD-CC02,,Credit,2023-01-24,2030-02-18,592470.84,171726.5,Active
CRD0002093,5964-XXXX-XXXX-2825,CUS0008204,PRD-DC01,ACC00002086,Debit,2024-03-08,2029-05-12,0.0,0.0,Active
CRD0002094,5494-XXXX-XXXX-9885,CUS0004229,PRD-CC01,,Credit,2021-11-15,2029-08-24,1341582.02,113068.84,Active
CRD0002095,5615-XXXX-XXXX-3998,CUS0009319,PRD-DC01,ACC00001115,Debit,2021-10-21,2028-04-15,0.0,0.0,Active
CRD0002096,4724-XXXX-XXXX-7746,CUS0007630,PRD-CC04,,Credit,2022-07-15,2027-09-30,150037.24,8814.5,Active
CRD0002097,5522-XXXX-XXXX-3942,CUS0003238,PRD-CC02,,Credit,2021-03-15,2026-10-02,44127.63,142031.48,Active
CRD0002098,5602-XXXX-XXXX-6684,CUS0002634,PRD-DC02,ACC00017589,Debit,2021-10-19,2029-01-07,0.0,0.0,Active
CRD0002099,4457-XXXX-XXXX-8019,CUS0002847,PRD-CC01,,Credit,2025-03-15,2030-09-14,1186101.97,56920.04,Active
CRD0002100,4434-XXXX-XXXX-6593,CUS0005104,PRD-CC02,,Credit,2025-11-11,2026-07-11,751101.11,96164.88,Active
CRD0002101,5593-XXXX-XXXX-6771,CUS0009117,PRD-CC04,,Credit,2022-03-19,2027-09-22,1051189.44,190968.13,Blocked
CRD0002102,4901-XXXX-XXXX-4213,CUS0000554,PRD-DC02,ACC00001599,Debit,2022-11-09,2030-10-15,0.0,0.0,Active
CRD0002103,4783-XXXX-XXXX-4471,CUS0003156,PRD-DC02,ACC00012134,Debit,2024-03-12,2027-04-08,0.0,0.0,Active
CRD0002104,5422-XXXX-XXXX-5878,CUS0000592,PRD-CC03,,Credit,2021-11-18,2026-12-27,932715.39,127678.7,Active
CRD0002105,4729-XXXX-XXXX-7415,CUS0001192,PRD-CC04,,Credit,2021-09-07,2028-08-15,304008.65,56143.69,Active
CRD0002106,4216-XXXX-XXXX-2962,CUS0001131,PRD-CC01,,Credit,2025-04-28,2026-07-03,1135003.41,134302.24,Active
CRD0002107,4736-XXXX-XXXX-3142,CUS0007924,PRD-CC04,,Credit,2022-07-02,2026-05-07,1374216.97,142470.54,Active
CRD0002108,4857-XXXX-XXXX-9196,CUS0002774,PRD-CC01,,Credit,2020-09-13,2030-03-02,418088.73,42749.32,Active
CRD0002109,5177-XXXX-XXXX-8385,CUS0004424,PRD-CC01,,Credit,2022-01-28,2029-02-09,1172102.4,7845.68,Active
CRD0002110,4776-XXXX-XXXX-9980,CUS0000544,PRD-CC03,,Credit,2024-02-26,2027-09-08,651342.98,107071.27,Active
CRD0002111,5665-XXXX-XXXX-4899,CUS0000962,PRD-CC03,,Credit,2024-03-09,2029-01-31,813840.28,82829.84,Active
CRD0002112,4292-XXXX-XXXX-5485,CUS0008875,PRD-DC01,ACC00014218,Debit,2023-07-28,2029-10-05,0.0,0.0,Active
CRD0002113,4975-XXXX-XXXX-1346,CUS0006689,PRD-CC01,,Credit,2024-09-21,2026-11-10,939814.05,23237.41,Active
CRD0002114,5517-XXXX-XXXX-5783,CUS0009121,PRD-CC02,,Credit,2022-01-04,2030-02-06,40669.17,185739.36,Expired
CRD0002115,4554-XXXX-XXXX-5128,CUS0006687,PRD-DC02,,Debit,2021-03-16,2028-09-01,0.0,0.0,Active
CRD0002116,5928-XXXX-XXXX-3166,CUS0009343,PRD-CC03,,Credit,2020-04-02,2030-04-10,1408816.04,45292.07,Active
CRD0002117,4717-XXXX-XXXX-1803,CUS0000191,PRD-CC01,,Credit,2025-11-13,2030-05-26,1113682.45,148182.75,Active
CRD0002118,4792-XXXX-XXXX-6096,CUS0005136,PRD-DC01,ACC00011184,Debit,2026-04-05,2028-06-13,0.0,0.0,Active
CRD0002119,4239-XXXX-XXXX-5844,CUS0004168,PRD-CC03,,Credit,2025-09-13,2029-11-28,970810.63,177294.34,Active
CRD0002120,4468-XXXX-XXXX-4804,CUS0003009,PRD-DC02,ACC00010045,Debit,2021-02-04,2029-10-07,0.0,0.0,Active
CRD0002121,4499-XXXX-XXXX-5641,CUS0006363,PRD-CC03,,Credit,2021-04-04,2030-06-08,144994.49,113139.95,Active
CRD0002122,4466-XXXX-XXXX-8134,CUS0003543,PRD-CC04,,Credit,2021-06-10,2028-11-06,583128.53,173628.89,Blocked
CRD0002123,4774-XXXX-XXXX-6846,CUS0009513,PRD-CC02,,Credit,2024-05-31,2027-03-27,1476353.15,43463.46,Active
CRD0002124,4460-XXXX-XXXX-4930,CUS0005686,PRD-CC03,,Credit,2025-01-04,2027-08-27,1069071.91,153156.93,Active
CRD0002125,5449-XXXX-XXXX-6584,CUS0007164,PRD-CC01,,Credit,2020-06-29,2029-11-02,1075962.61,80838.51,Active
CRD0002126,4954-XXXX-XXXX-9099,CUS0006279,PRD-DC02,ACC00012355,Debit,2025-04-13,2028-10-08,0.0,0.0,Active
CRD0002127,5806-XXXX-XXXX-8892,CUS0003396,PRD-CC03,,Credit,2025-12-24,2028-11-01,111085.13,102753.53,Active
CRD0002128,4686-XXXX-XXXX-9712,CUS0005458,PRD-DC01,ACC00002590,Debit,2022-08-15,2028-08-27,0.0,0.0,Active
CRD0002129,5291-XXXX-XXXX-3467,CUS0007579,PRD-CC03,,Credit,2025-06-01,2029-05-10,813345.32,191326.48,Active
CRD0002130,5408-XXXX-XXXX-6764,CUS0005756,PRD-CC02,,Credit,2024-02-04,2028-05-19,523792.28,160979.78,Active
CRD0002131,5997-XXXX-XXXX-5613,CUS0002399,PRD-CC03,,Credit,2025-11-08,2027-05-08,1021404.11,133090.32,Active
CRD0002132,5657-XXXX-XXXX-5853,CUS0002912,PRD-DC01,ACC00001828,Debit,2021-12-15,2028-11-13,0.0,0.0,Active
CRD0002133,5993-XXXX-XXXX-4392,CUS0007848,PRD-CC03,,Credit,2020-10-29,2028-09-11,702016.35,156635.92,Active
CRD0002134,4440-XXXX-XXXX-7613,CUS0003498,PRD-DC01,,Debit,2022-10-21,2029-05-21,0.0,0.0,Active
CRD0002135,4714-XXXX-XXXX-6558,CUS0003342,PRD-CC02,,Credit,2024-01-30,2028-01-23,1234730.77,179318.86,Active
CRD0002136,4206-XXXX-XXXX-7913,CUS0003580,PRD-DC02,ACC00007629,Debit,2024-09-06,2026-05-07,0.0,0.0,Active
CRD0002137,4218-XXXX-XXXX-5517,CUS0001323,PRD-CC02,,Credit,2024-11-03,2029-11-30,101883.41,30322.02,Active
CRD0002138,5487-XXXX-XXXX-8160,CUS0009375,PRD-CC01,,Credit,2025-12-21,2029-11-28,576733.38,39928.93,Active
CRD0002139,5299-XXXX-XXXX-2972,CUS0002927,PRD-CC04,,Credit,2026-04-26,2027-01-24,1453317.52,66669.46,Active
CRD0002140,4573-XXXX-XXXX-1587,CUS0003490,PRD-CC04,,Credit,2024-06-19,2029-06-09,1427812.29,130283.69,Active
CRD0002141,4336-XXXX-XXXX-5839,CUS0009330,PRD-CC03,,Credit,2020-12-05,2026-06-21,466583.88,107767.85,Active
CRD0002142,4661-XXXX-XXXX-9558,CUS0006577,PRD-CC03,,Credit,2024-10-27,2029-05-09,1259116.68,119616.95,Active
CRD0002143,5978-XXXX-XXXX-2820,CUS0005990,PRD-CC03,,Credit,2023-09-17,2030-12-23,355868.74,189192.92,Active
CRD0002144,4679-XXXX-XXXX-3346,CUS0000211,PRD-DC02,,Debit,2022-05-08,2029-12-05,0.0,0.0,Active
CRD0002145,4843-XXXX-XXXX-8133,CUS0000940,PRD-DC01,ACC00012298,Debit,2024-04-10,2029-11-30,0.0,0.0,Active
CRD0002146,4404-XXXX-XXXX-1606,CUS0003770,PRD-CC03,,Credit,2022-11-17,2029-06-02,284489.45,174563.77,Active
CRD0002147,5121-XXXX-XXXX-6955,CUS0000933,PRD-DC01,ACC00003986,Debit,2022-05-21,2028-05-05,0.0,0.0,Active
CRD0002148,4532-XXXX-XXXX-7666,CUS0004309,PRD-CC03,,Credit,2023-07-10,2029-03-18,145256.42,127408.15,Active
CRD0002149,4396-XXXX-XXXX-1516,CUS0002858,PRD-DC01,,Debit,2025-01-30,2028-09-15,0.0,0.0,Active
CRD0002150,5971-XXXX-XXXX-4669,CUS0009595,PRD-CC03,,Credit,2021-02-03,2027-10-01,1395324.73,23050.47,Active
CRD0002151,5967-XXXX-XXXX-8311,CUS0007972,PRD-DC01,ACC00012268,Debit,2023-05-08,2028-05-24,0.0,0.0,Active
CRD0002152,4546-XXXX-XXXX-5244,CUS0006980,PRD-DC01,ACC00007963,Debit,2025-11-19,2030-01-23,0.0,0.0,Active
CRD0002153,4996-XXXX-XXXX-7387,CUS0003111,PRD-DC01,ACC00010974,Debit,2023-07-03,2029-09-05,0.0,0.0,Active
CRD0002154,5490-XXXX-XXXX-8740,CUS0006756,PRD-CC01,,Credit,2026-05-01,2028-08-07,428225.81,9860.04,Active
CRD0002155,4156-XXXX-XXXX-2853,CUS0002747,PRD-CC03,,Credit,2022-01-03,2029-07-12,1233674.65,29675.98,Active
CRD0002156,4508-XXXX-XXXX-6368,CUS0006357,PRD-CC03,,Credit,2022-01-11,2027-08-23,269108.61,93245.01,Active
CRD0002157,5825-XXXX-XXXX-3959,CUS0001248,PRD-CC03,,Credit,2025-09-13,2029-11-05,1021335.47,198002.26,Active
CRD0002158,4643-XXXX-XXXX-9632,CUS0000801,PRD-DC02,ACC00015053,Debit,2021-03-04,2027-09-26,0.0,0.0,Active
CRD0002159,4697-XXXX-XXXX-7261,CUS0009805,PRD-DC01,ACC00010243,Debit,2020-08-21,2030-12-18,0.0,0.0,Active
CRD0002160,4848-XXXX-XXXX-1774,CUS0005780,PRD-CC02,,Credit,2023-06-04,2029-01-19,430613.75,40540.13,Active
CRD0002161,5296-XXXX-XXXX-2868,CUS0005159,PRD-CC04,,Credit,2024-11-05,2029-02-03,361608.66,181238.11,Active
CRD0002162,5919-XXXX-XXXX-3125,CUS0004913,PRD-CC01,,Credit,2022-09-27,2027-05-28,1353372.94,114845.83,Active
CRD0002163,4923-XXXX-XXXX-6573,CUS0006612,PRD-DC02,ACC00008736,Debit,2022-06-09,2028-08-07,0.0,0.0,Active
CRD0002164,4539-XXXX-XXXX-9309,CUS0007744,PRD-DC01,ACC00011002,Debit,2022-06-11,2030-11-05,0.0,0.0,Active
CRD0002165,5493-XXXX-XXXX-8134,CUS0005511,PRD-DC01,ACC00010879,Debit,2020-05-10,2029-12-23,0.0,0.0,Active
CRD0002166,5360-XXXX-XXXX-1320,CUS0009299,PRD-CC02,,Credit,2024-10-22,2027-12-16,1253330.26,39861.52,Blocked
CRD0002167,5506-XXXX-XXXX-4079,CUS0001654,PRD-CC02,,Credit,2020-02-25,2027-12-08,1095731.87,58408.38,Active
CRD0002168,5729-XXXX-XXXX-2398,CUS0000038,PRD-DC02,ACC00009172,Debit,2023-09-09,2030-06-20,0.0,0.0,Active
CRD0002169,4538-XXXX-XXXX-2580,CUS0009387,PRD-CC02,,Credit,2024-11-30,2028-02-29,488564.4,85875.59,Active
CRD0002170,4555-XXXX-XXXX-6359,CUS0001047,PRD-DC01,ACC00015243,Debit,2024-09-08,2029-04-03,0.0,0.0,Active
CRD0002171,5774-XXXX-XXXX-4376,CUS0007774,PRD-CC01,,Credit,2022-01-24,2030-06-21,1294688.97,114429.42,Active
CRD0002172,4818-XXXX-XXXX-1847,CUS0009761,PRD-DC02,ACC00012745,Debit,2025-11-14,2026-12-07,0.0,0.0,Active
CRD0002173,4586-XXXX-XXXX-2342,CUS0007869,PRD-CC03,,Credit,2023-03-23,2028-07-16,831217.45,121508.17,Active
CRD0002174,4932-XXXX-XXXX-5909,CUS0004993,PRD-DC01,ACC00009210,Debit,2021-07-12,2029-01-01,0.0,0.0,Active
CRD0002175,5766-XXXX-XXXX-4829,CUS0004642,PRD-DC02,ACC00000904,Debit,2025-02-08,2027-10-12,0.0,0.0,Active
CRD0002176,4301-XXXX-XXXX-3922,CUS0006196,PRD-CC01,,Credit,2024-10-18,2028-08-30,680486.92,103050.5,Active
CRD0002177,4775-XXXX-XXXX-5088,CUS0002416,PRD-CC02,,Credit,2022-01-28,2028-05-02,1470449.73,180573.75,Active
CRD0002178,5626-XXXX-XXXX-4948,CUS0002724,PRD-CC04,,Credit,2025-02-19,2030-03-20,1301398.7,44608.34,Active
CRD0002179,4269-XXXX-XXXX-2212,CUS0006644,PRD-DC02,ACC00003822,Debit,2020-02-25,2027-07-24,0.0,0.0,Active
CRD0002180,5631-XXXX-XXXX-6490,CUS0007041,PRD-DC02,ACC00002959,Debit,2021-06-04,2030-03-14,0.0,0.0,Active
CRD0002181,5937-XXXX-XXXX-8615,CUS0004243,PRD-DC01,ACC00011031,Debit,2024-12-28,2027-02-20,0.0,0.0,Active
CRD0002182,4562-XXXX-XXXX-2053,CUS0002295,PRD-CC02,,Credit,2021-09-02,2029-05-21,656232.98,175585.53,Active
CRD0002183,5493-XXXX-XXXX-3589,CUS0000753,PRD-CC03,,Credit,2025-10-04,2029-12-22,1350265.53,137821.39,Active
CRD0002184,5816-XXXX-XXXX-3613,CUS0008030,PRD-CC02,,Credit,2022-10-09,2028-03-13,603270.31,143591.28,Blocked
CRD0002185,4795-XXXX-XXXX-4287,CUS0001026,PRD-CC04,,Credit,2023-03-30,2030-04-28,313410.84,147501.89,Active
CRD0002186,5914-XXXX-XXXX-2414,CUS0009204,PRD-DC02,,Debit,2026-04-29,2027-10-02,0.0,0.0,Active
CRD0002187,5400-XXXX-XXXX-4459,CUS0005198,PRD-CC02,,Credit,2021-12-19,2028-03-07,203535.22,130417.89,Active
CRD0002188,5537-XXXX-XXXX-2522,CUS0004682,PRD-DC02,ACC00000415,Debit,2024-08-31,2027-03-06,0.0,0.0,Active
CRD0002189,5332-XXXX-XXXX-1545,CUS0006976,PRD-CC03,,Credit,2025-11-07,2029-03-03,387582.59,138650.99,Active
CRD0002190,5213-XXXX-XXXX-8789,CUS0002599,PRD-CC02,,Credit,2026-03-25,2027-02-16,245283.28,196932.26,Active
CRD0002191,5900-XXXX-XXXX-6146,CUS0004442,PRD-CC04,,Credit,2023-01-06,2027-07-25,701228.19,164283.44,Active
CRD0002192,4717-XXXX-XXXX-6687,CUS0005009,PRD-DC01,ACC00003186,Debit,2021-11-16,2027-10-27,0.0,0.0,Active
CRD0002193,5252-XXXX-XXXX-8286,CUS0002816,PRD-CC03,,Credit,2020-08-25,2027-08-16,1421643.75,13630.69,Active
CRD0002194,4838-XXXX-XXXX-7230,CUS0001543,PRD-CC01,,Credit,2020-11-12,2027-12-30,20594.99,91416.16,Active
CRD0002195,4835-XXXX-XXXX-3709,CUS0003063,PRD-CC03,,Credit,2024-03-26,2026-06-10,1467193.91,125984.54,Active
CRD0002196,5176-XXXX-XXXX-4695,CUS0002729,PRD-CC02,,Credit,2023-08-01,2029-03-12,63446.77,120773.12,Active
CRD0002197,5359-XXXX-XXXX-1304,CUS0007859,PRD-CC02,,Credit,2020-03-24,2027-06-06,775401.6,91884.09,Active
CRD0002198,5332-XXXX-XXXX-9260,CUS0000584,PRD-DC02,ACC00009060,Debit,2023-03-29,2030-02-01,0.0,0.0,Active
CRD0002199,4442-XXXX-XXXX-7785,CUS0003868,PRD-DC02,ACC00013367,Debit,2020-01-10,2029-12-28,0.0,0.0,Active
CRD0002200,4759-XXXX-XXXX-2380,CUS0003287,PRD-CC02,,Credit,2021-06-01,2027-10-09,1384207.22,150463.6,Active
CRD0002201,5239-XXXX-XXXX-7261,CUS0001386,PRD-CC02,,Credit,2021-09-07,2026-12-10,250095.44,122702.82,Active
CRD0002202,5709-XXXX-XXXX-4745,CUS0007561,PRD-CC01,,Credit,2023-08-17,2027-03-01,410854.8,8696.99,Active
CRD0002203,4904-XXXX-XXXX-9368,CUS0009998,PRD-DC01,ACC00007789,Debit,2020-05-03,2030-01-12,0.0,0.0,Active
CRD0002204,4792-XXXX-XXXX-8363,CUS0006824,PRD-DC01,ACC00006852,Debit,2020-09-30,2029-03-12,0.0,0.0,Active
CRD0002205,4157-XXXX-XXXX-1296,CUS0001114,PRD-CC04,,Credit,2022-12-17,2028-12-24,1279706.24,37645.17,Active
CRD0002206,5814-XXXX-XXXX-3380,CUS0000262,PRD-DC01,ACC00000679,Debit,2020-04-30,2026-09-13,0.0,0.0,Active
CRD0002207,5308-XXXX-XXXX-6589,CUS0006420,PRD-CC02,,Credit,2026-01-03,2028-02-19,467529.87,100791.03,Active
CRD0002208,4865-XXXX-XXXX-2939,CUS0001384,PRD-CC02,,Credit,2025-05-07,2026-07-08,226314.39,88900.79,Active
CRD0002209,4404-XXXX-XXXX-2743,CUS0002571,PRD-DC01,ACC00009328,Debit,2025-08-21,2028-08-14,0.0,0.0,Active
CRD0002210,4614-XXXX-XXXX-6789,CUS0008104,PRD-CC01,,Credit,2023-03-28,2028-02-10,538966.74,199089.97,Active
CRD0002211,5202-XXXX-XXXX-3394,CUS0007087,PRD-CC01,,Credit,2020-02-25,2029-07-20,973074.69,90028.62,Active
CRD0002212,5256-XXXX-XXXX-7488,CUS0008955,PRD-CC02,,Credit,2021-07-21,2027-01-18,1439441.99,156928.64,Active
CRD0002213,5977-XXXX-XXXX-3866,CUS0002940,PRD-DC02,ACC00004856,Debit,2024-10-13,2027-12-23,0.0,0.0,Active
CRD0002214,5921-XXXX-XXXX-8696,CUS0007479,PRD-CC01,,Credit,2025-03-22,2027-08-22,561775.51,96266.1,Active
CRD0002215,4294-XXXX-XXXX-8686,CUS0004371,PRD-CC02,,Credit,2025-06-01,2029-12-20,562108.1,53119.63,Active
CRD0002216,5627-XXXX-XXXX-1240,CUS0008277,PRD-CC01,,Credit,2023-03-26,2026-08-29,776270.04,43878.87,Active
CRD0002217,4876-XXXX-XXXX-5564,CUS0001250,PRD-DC01,,Debit,2024-01-14,2030-08-03,0.0,0.0,Active
CRD0002218,5414-XXXX-XXXX-8705,CUS0001166,PRD-CC04,,Credit,2025-02-28,2030-11-28,712914.35,195897.05,Active
CRD0002219,4259-XXXX-XXXX-7281,CUS0000885,PRD-CC02,,Credit,2022-04-06,2029-04-04,629718.13,138909.45,Active
CRD0002220,5782-XXXX-XXXX-2738,CUS0002028,PRD-DC01,,Debit,2024-01-20,2027-12-10,0.0,0.0,Active
CRD0002221,5722-XXXX-XXXX-4362,CUS0004785,PRD-DC01,ACC00001462,Debit,2022-06-14,2028-10-14,0.0,0.0,Active
CRD0002222,4320-XXXX-XXXX-5020,CUS0005103,PRD-CC02,,Credit,2020-05-21,2030-11-27,1273387.88,86706.67,Active
CRD0002223,4114-XXXX-XXXX-9743,CUS0001835,PRD-CC01,,Credit,2021-07-15,2026-07-06,191219.54,82388.83,Active
CRD0002224,5216-XXXX-XXXX-5576,CUS0004507,PRD-CC01,,Credit,2021-02-20,2029-07-02,131076.69,49028.82,Active
CRD0002225,4408-XXXX-XXXX-2362,CUS0009933,PRD-CC02,,Credit,2021-10-04,2028-02-08,488569.26,60436.0,Active
CRD0002226,5564-XXXX-XXXX-8900,CUS0003715,PRD-DC01,,Debit,2021-08-05,2029-07-18,0.0,0.0,Active
CRD0002227,4535-XXXX-XXXX-5022,CUS0006987,PRD-CC01,,Credit,2022-03-02,2027-07-02,527301.66,76082.4,Active
CRD0002228,5916-XXXX-XXXX-5289,CUS0001765,PRD-CC04,,Credit,2025-06-26,2027-05-18,492431.95,162362.79,Active
CRD0002229,5545-XXXX-XXXX-7115,CUS0001329,PRD-DC02,ACC00014206,Debit,2024-08-14,2028-11-06,0.0,0.0,Active
CRD0002230,5503-XXXX-XXXX-8569,CUS0008145,PRD-CC03,,Credit,2025-06-21,2028-08-19,759202.08,147948.65,Active
CRD0002231,5832-XXXX-XXXX-1922,CUS0008639,PRD-CC02,,Credit,2021-07-09,2029-07-20,408998.34,196817.95,Blocked
CRD0002232,5539-XXXX-XXXX-1388,CUS0001087,PRD-DC02,ACC00012077,Debit,2024-10-13,2026-12-16,0.0,0.0,Active
CRD0002233,5906-XXXX-XXXX-8797,CUS0008189,PRD-DC01,ACC00016596,Debit,2022-03-22,2028-11-21,0.0,0.0,Active
CRD0002234,5169-XXXX-XXXX-9471,CUS0002297,PRD-CC03,,Credit,2026-03-24,2027-05-18,477372.13,24974.58,Active
CRD0002235,5876-XXXX-XXXX-4486,CUS0004959,PRD-CC02,,Credit,2020-10-08,2028-07-21,442943.36,178218.53,Active
CRD0002236,5229-XXXX-XXXX-3037,CUS0006125,PRD-DC02,ACC00007058,Debit,2024-04-15,2029-11-21,0.0,0.0,Active
CRD0002237,4562-XXXX-XXXX-1208,CUS0000582,PRD-DC02,,Debit,2025-01-24,2029-12-07,0.0,0.0,Active
CRD0002238,5755-XXXX-XXXX-4539,CUS0000406,PRD-CC03,,Credit,2021-09-30,2029-12-23,472212.63,119638.7,Active
CRD0002239,5864-XXXX-XXXX-2825,CUS0009180,PRD-CC02,,Credit,2022-03-30,2030-02-07,1292797.55,72584.61,Active
CRD0002240,5672-XXXX-XXXX-4080,CUS0002053,PRD-DC01,ACC00008891,Debit,2022-03-17,2027-04-23,0.0,0.0,Active
CRD0002241,5711-XXXX-XXXX-7597,CUS0000012,PRD-CC02,,Credit,2023-01-10,2027-12-25,603230.39,31326.34,Active
CRD0002242,5926-XXXX-XXXX-4481,CUS0000025,PRD-CC03,,Credit,2024-06-12,2030-03-12,1362640.26,183797.49,Active
CRD0002243,5665-XXXX-XXXX-1429,CUS0003836,PRD-DC02,ACC00001211,Debit,2020-01-31,2028-03-27,0.0,0.0,Active
CRD0002244,5517-XXXX-XXXX-2375,CUS0002904,PRD-CC01,,Credit,2021-11-18,2028-09-26,168922.85,23164.0,Active
CRD0002245,4986-XXXX-XXXX-4270,CUS0001557,PRD-CC02,,Credit,2023-02-05,2028-04-04,841750.54,22388.82,Active
CRD0002246,5511-XXXX-XXXX-8307,CUS0003562,PRD-CC04,,Credit,2025-05-14,2027-03-29,972059.73,93196.48,Active
CRD0002247,5997-XXXX-XXXX-7896,CUS0006777,PRD-CC04,,Credit,2024-10-19,2027-06-11,609443.69,169916.2,Active
CRD0002248,5922-XXXX-XXXX-7680,CUS0005779,PRD-CC04,,Credit,2024-04-16,2028-03-13,1280013.08,197396.81,Active
CRD0002249,4351-XXXX-XXXX-9063,CUS0009726,PRD-CC01,,Credit,2023-09-30,2029-11-25,1047617.81,138989.98,Active
CRD0002250,4449-XXXX-XXXX-9191,CUS0002086,PRD-CC03,,Credit,2023-03-18,2030-12-04,477686.71,163226.08,Active
CRD0002251,4287-XXXX-XXXX-6282,CUS0007754,PRD-CC01,,Credit,2020-11-07,2028-02-22,476322.12,175085.23,Active
CRD0002252,4217-XXXX-XXXX-1918,CUS0000145,PRD-DC01,ACC00011204,Debit,2021-02-14,2028-03-18,0.0,0.0,Active
CRD0002253,5310-XXXX-XXXX-7291,CUS0002885,PRD-CC02,,Credit,2020-08-26,2028-02-09,824475.49,18487.36,Active
CRD0002254,5139-XXXX-XXXX-9363,CUS0005903,PRD-CC02,,Credit,2020-05-05,2027-04-30,1425332.69,12955.22,Active
CRD0002255,5700-XXXX-XXXX-8375,CUS0003464,PRD-CC04,,Credit,2022-12-20,2026-07-05,418081.59,176267.21,Active
CRD0002256,4988-XXXX-XXXX-7597,CUS0000734,PRD-CC02,,Credit,2020-05-15,2028-02-22,121082.22,153389.54,Active
CRD0002257,5702-XXXX-XXXX-8736,CUS0000729,PRD-CC01,,Credit,2020-03-22,2026-05-29,1273563.3,74353.7,Active
CRD0002258,4680-XXXX-XXXX-6345,CUS0005302,PRD-CC02,,Credit,2022-05-31,2029-10-24,61011.18,21142.74,Active
CRD0002259,5204-XXXX-XXXX-8841,CUS0000509,PRD-DC01,ACC00001594,Debit,2023-07-20,2028-11-06,0.0,0.0,Active
CRD0002260,5922-XXXX-XXXX-6542,CUS0009748,PRD-DC02,ACC00001722,Debit,2020-06-06,2028-03-04,0.0,0.0,Active
CRD0002261,4898-XXXX-XXXX-1853,CUS0000631,PRD-DC01,ACC00006417,Debit,2022-08-27,2028-01-22,0.0,0.0,Active
CRD0002262,4753-XXXX-XXXX-2559,CUS0007047,PRD-CC02,,Credit,2024-01-08,2030-10-26,1407071.58,97243.83,Active
CRD0002263,4923-XXXX-XXXX-1591,CUS0007141,PRD-CC03,,Credit,2020-10-27,2028-03-04,923341.12,74844.5,Active
CRD0002264,4360-XXXX-XXXX-8040,CUS0007829,PRD-CC01,,Credit,2026-01-02,2030-03-12,1419183.06,85258.23,Active
CRD0002265,4402-XXXX-XXXX-1776,CUS0002569,PRD-CC04,,Credit,2022-07-04,2029-11-17,721334.03,37447.15,Active
CRD0002266,5321-XXXX-XXXX-5609,CUS0007529,PRD-DC01,ACC00002072,Debit,2020-12-26,2026-11-22,0.0,0.0,Active
CRD0002267,5289-XXXX-XXXX-3541,CUS0008667,PRD-CC01,,Credit,2025-02-03,2030-09-08,1410000.31,61078.73,Active
CRD0002268,5981-XXXX-XXXX-2998,CUS0007208,PRD-CC01,,Credit,2023-06-05,2030-04-20,800677.46,122541.64,Active
CRD0002269,5137-XXXX-XXXX-2707,CUS0002410,PRD-CC01,,Credit,2023-07-05,2029-03-28,1204698.23,61391.07,Active
CRD0002270,5651-XXXX-XXXX-5912,CUS0004164,PRD-DC02,,Debit,2020-05-25,2026-07-17,0.0,0.0,Active
CRD0002271,4587-XXXX-XXXX-7953,CUS0006167,PRD-CC04,,Credit,2020-06-14,2029-09-03,1423760.46,107469.04,Active
CRD0002272,5991-XXXX-XXXX-2746,CUS0002142,PRD-CC02,,Credit,2025-02-07,2029-09-14,1456892.68,118437.76,Active
CRD0002273,5762-XXXX-XXXX-5277,CUS0005946,PRD-DC02,ACC00012297,Debit,2025-07-05,2030-07-03,0.0,0.0,Active
CRD0002274,4837-XXXX-XXXX-8116,CUS0009966,PRD-CC01,,Credit,2021-11-19,2029-06-13,1426712.69,85250.45,Active
CRD0002275,5124-XXXX-XXXX-2257,CUS0007752,PRD-CC03,,Credit,2026-04-17,2028-10-30,274637.92,18109.99,Active
CRD0002276,4581-XXXX-XXXX-5880,CUS0006745,PRD-CC02,,Credit,2020-08-01,2029-02-26,1150777.05,101437.96,Active
CRD0002277,5453-XXXX-XXXX-4702,CUS0006044,PRD-CC01,,Credit,2023-04-06,2029-06-05,221825.79,176424.1,Active
CRD0002278,4518-XXXX-XXXX-4958,CUS0002419,PRD-CC04,,Credit,2025-01-16,2030-12-16,1360272.32,88186.31,Active
CRD0002279,5728-XXXX-XXXX-6863,CUS0002386,PRD-DC01,ACC00004424,Debit,2020-03-08,2028-11-01,0.0,0.0,Active
CRD0002280,4419-XXXX-XXXX-8353,CUS0006885,PRD-DC02,ACC00007689,Debit,2020-09-24,2028-11-06,0.0,0.0,Active
CRD0002281,5318-XXXX-XXXX-8449,CUS0005087,PRD-DC01,ACC00006096,Debit,2020-10-26,2027-01-13,0.0,0.0,Active
CRD0002282,5556-XXXX-XXXX-1089,CUS0003177,PRD-DC01,ACC00010265,Debit,2023-04-16,2028-07-31,0.0,0.0,Active
CRD0002283,5561-XXXX-XXXX-3202,CUS0004487,PRD-DC02,ACC00001932,Debit,2022-06-15,2030-07-24,0.0,0.0,Active
