customer_id,national_id,first_name,last_name,full_name,gender,date_of_birth,marital_status,occupation,monthly_income_thb,preferred_language,onboarding_date,is_active
CUS0000976,6-5473-43906-41-9,ธมลพรรณ,ขำเอนก,ธมลพรรณ ขำเอนก,F,1996-05-04,Divorced,ข้าราชการ,17142.39,EN,2019-03-05,True
CUS0000977,8-5020-51959-68-2,นิภา,บุญญาภิรมย์,นิภา บุญญาภิรมย์,F,2004-06-09,Single,ค้าขาย / เจ้าของกิจการ,55461.23,TH,2024-08-10,True
CUS0000978,1-3622-42128-45-3,วันฉัตร,นวลฉวี,วันฉัตร นวลฉวี,M,1978-03-20,Single,ค้าขาย / เจ้าของกิจการ,21454.02,TH,2024-05-19,True
CUS0000979,3-2853-56153-52-6,พลภูมิ,ไทนิยม,พลภูมิ ไทนิยม,M,1994-04-03,Married,ฟรีแลนซ์,45847.87,TH,2018-12-20,True
CUS0000980,3-5466-77208-80-2,สมเกียรติ,นามเสวตร,สมเกียรติ นามเสวตร,M,1990-02-14,Divorced,พนักงานธนาคาร,16383.78,TH,2023-08-28,False
CUS0000981,1-1443-40258-89-9,กนกเนตร,ศรีวงค์,กนกเนตร ศรีวงค์,F,1960-02-02,Married,ค้าขาย / เจ้าของกิจการ,610969.93,TH,2020-11-28,False
CUS0000982,6-2337-99449-36-2,กุลปรียา,นาควงษ์,กุลปรียา นาควงษ์,F,1956-04-19,Single,นักบัญชี,19057.41,TH,2024-07-09,True
CUS0000983,2-5107-86057-47-3,ปาริตา,มิ่งขวัญ,ปาริตา มิ่งขวัญ,F,1979-07-27,Married,ครู / อาจารย์,883362.0,TH,2024-05-26,True
CUS0000984,6-8136-61687-74-6,มูฮัมหมัดอิมรอน,ฉัตรอภิเที่ยงค่ำ,มูฮัมหมัดอิมรอน ฉัตรอภิเที่ยงค่ำ,M,1972-01-18,Single,ครู / อาจารย์,29491.17,TH,2018-01-31,True
CUS0000985,8-7543-84650-44-3,อุลัยพร,สังข์กรด,อุลัยพร สังข์กรด,F,1984-08-31,Married,ครู / อาจารย์,124902.84,EN,2020-11-02,True
CUS0000986,2-2047-90654-13-3,สิทธิชัย,บุตราช,สิทธิชัย บุตราช,M,1996-02-29,Divorced,เกษตรกร,31418.21,TH,2018-02-23,True
CUS0000987,1-3913-83983-29-6,โชคภาดล,ดิสกะประกาย,โชคภาดล ดิสกะประกาย,M,1990-08-11,Married,นักเรียน / นักศึกษา,47350.41,TH,2021-05-13,True
CUS0000988,1-7552-74411-11-9,พันธุ์เทพ,ตั้งเผ่า,พันธุ์เทพ ตั้งเผ่า,M,1958-01-13,Divorced,ข้าราชการ,29490.85,TH,2025-08-13,True
CUS0000989,3-7978-92287-99-6,ทรรศนชัย,ทรงโกมล,ทรรศนชัย ทรงโกมล,M,1991-12-30,Divorced,พนักงานบริษัท,178409.32,TH,2018-05-16,True
CUS0000990,5-9094-80090-90-6,วนาลี,พรสีมา,วนาลี พรสีมา,F,1967-06-07,Married,แพทย์,186723.02,TH,2025-01-03,True
CUS0000991,3-5000-78378-37-2,จันทนา,นิติสาขา,จันทนา นิติสาขา,F,1966-09-05,Divorced,ข้าราชการ,139007.59,TH,2024-03-26,True
CUS0000992,3-8741-58449-60-3,ราชัน,ทันยุค,ราชัน ทันยุค,M,1984-09-19,Widowed,ฟรีแลนซ์,19803.51,TH,2020-07-10,True
CUS0000993,5-2289-46856-66-5,พาดีล๊ะ,อุลหัสสา,พาดีล๊ะ อุลหัสสา,F,1957-01-08,Single,เกษตรกร,49480.46,TH,2019-04-11,False
CUS0000994,4-5998-58794-44-2,นาวีตา,นิษประปัญจ์,นาวีตา นิษประปัญจ์,F,1970-04-23,Married,ข้าราชการ,1362260.42,TH,2018-05-10,True
CUS0000995,2-2565-71752-11-8,อัครพนธ์,ไตรบรรพ,อัครพนธ์ ไตรบรรพ,M,1969-06-27,Single,ฟรีแลนซ์,32825.97,TH,2023-06-11,True
CUS0000996,7-5915-46144-68-8,อาฮามัด,ฉัตรอภิเที่ยงค่ำ,อาฮามัด ฉัตรอภิเที่ยงค่ำ,M,1992-12-25,Widowed,พยาบาล,865748.1,TH,2024-01-17,True
CUS0000997,1-8434-52795-29-9,สิริกานต์,นวลฉวี,สิริกานต์ นวลฉวี,F,2002-12-11,Married,เกษียณ,24804.86,TH,2025-10-15,True
CUS0000998,7-3037-73421-44-8,ณัฐวรินทร,น้ำทิพย์,ณัฐวรินทร น้ำทิพย์,F,1990-06-15,Single,ข้าราชการ,37442.12,TH,2020-05-13,True
CUS0000999,3-1335-42726-76-0,สุทธิณัฐ,ธูปะวิโรจน์,สุทธิณัฐ ธูปะวิโรจน์,M,1988-02-27,Married,ข้าราชการ,29794.29,TH,2023-08-16,True
CUS0001000,7-6394-20710-76-5,ใกล้รุ่ง,เขียวอ่อน,ใกล้รุ่ง เขียวอ่อน,F,1979-01-13,Single,พนักงานบริษัท,74236.88,TH,2019-04-26,True
CUS0001001,1-5550-66147-62-0,โสภณ,ทับทิมไทย,โสภณ ทับทิมไทย,M,1959-08-12,Married,นักบัญชี,23076.06,EN,2025-09-08,True
CUS0001002,2-1787-58155-36-7,สุรการณ์,ถนอมมนุษย์,สุรการณ์ ถนอมมนุษย์,F,1962-04-23,Divorced,นักเรียน / นักศึกษา,31619.88,TH,2022-09-21,True
CUS0001003,1-7761-65545-18-2,เทอดศักดิ์,นาถะพินธุ,เทอดศักดิ์ นาถะพินธุ,M,1996-12-14,Divorced,นักเรียน / นักศึกษา,21603.66,TH,2019-10-03,True
CUS0001004,2-2285-81925-24-0,สิริกานต์,ผลบุญ,สิริกานต์ ผลบุญ,F,1954-09-25,Single,แพทย์,27755.26,TH,2024-01-31,True
CUS0001005,6-8835-48516-46-0,พิมพกานต์,ทองลาภ,พิมพกานต์ ทองลาภ,F,1978-08-02,Divorced,นักเรียน / นักศึกษา,51712.78,TH,2018-08-19,True
CUS0001006,4-9222-39036-43-0,ภารวี,ธนรักษ์,ภารวี ธนรักษ์,F,1999-05-07,Widowed,พยาบาล,64887.29,TH,2023-05-27,True
CUS0001007,4-7242-25202-10-3,สุภาพร,ถาวระวรณ์,สุภาพร ถาวระวรณ์,F,1986-03-06,Single,ฟรีแลนซ์,31149.2,TH,2023-05-15,True
CUS0001008,1-5642-79477-81-6,ประยุทธ์,ตวันเยี่ยม,ประยุทธ์ ตวันเยี่ยม,M,2000-02-09,Widowed,พยาบาล,38240.54,TH,2020-11-01,True
CUS0001009,5-8425-28557-10-9,มาโนชญ์,ดำริห์ชอบ,มาโนชญ์ ดำริห์ชอบ,M,1964-01-30,Single,วิศวกร,742416.97,EN,2021-05-17,True
CUS0001010,2-1235-90612-35-3,วีระโชติ,ธรรมทินนา,วีระโชติ ธรรมทินนา,M,1969-07-25,Married,พนักงานธนาคาร,488772.04,TH,2026-03-06,True
CUS0001011,1-1069-31442-85-8,คมสัน,ไทยแท้,คมสัน ไทยแท้,M,1955-01-10,Widowed,นักเรียน / นักศึกษา,28280.13,EN,2021-02-19,True
CUS0001012,3-4088-81286-42-0,มะสูเกียน,ศรทอง,มะสูเกียน ศรทอง,M,1964-08-24,Divorced,ค้าขาย / เจ้าของกิจการ,77342.28,TH,2025-09-03,True
CUS0001013,4-9006-99448-84-7,ภานิณี,นิลเสนา,ภานิณี นิลเสนา,F,1963-02-02,Single,ค้าขาย / เจ้าของกิจการ,22627.86,TH,2021-05-08,True
CUS0001014,5-1480-64561-52-7,ปัณณวัชร,ไทยสุชาต,ปัณณวัชร ไทยสุชาต,M,1977-07-10,Widowed,เกษียณ,41982.04,TH,2023-04-26,True
CUS0001015,4-1187-86973-60-5,อัญชิษฐา,พรสีมา,อัญชิษฐา พรสีมา,F,1992-09-08,Widowed,พนักงานบริษัท,110792.52,TH,2024-08-07,True
CUS0001016,2-8405-79378-92-3,อำพร,อุ่นอก,อำพร อุ่นอก,F,2005-03-11,Single,เกษตรกร,143111.46,TH,2025-02-16,False
CUS0001017,1-2112-74030-95-4,เทพณรงค์,ถนัดกลึง,เทพณรงค์ ถนัดกลึง,M,1971-06-26,Divorced,ฟรีแลนซ์,30169.52,EN,2019-06-24,False
CUS0001018,8-3237-95472-86-7,วัลยา,นานายน,วัลยา นานายน,F,1988-04-13,Married,ฟรีแลนซ์,899552.14,TH,2020-11-13,True
CUS0001019,5-4079-85082-14-9,วิรชัย,เนื่องนนท์,วิรชัย เนื่องนนท์,M,1972-04-09,Married,วิศวกร,676685.55,TH,2024-03-23,False
CUS0001020,4-7297-29016-17-9,ภัทราวุธ,น้ำทิพย์,ภัทราวุธ น้ำทิพย์,F,1974-06-25,Widowed,เกษตรกร,80895.67,TH,2020-11-24,True
CUS0001021,5-9012-25082-45-9,จริยฉัตร,ยะผา,จริยฉัตร ยะผา,F,1978-09-26,Divorced,พยาบาล,142488.49,TH,2025-06-18,True
CUS0001022,1-3363-91521-59-9,ปิยวดี,ไม้แดง,ปิยวดี ไม้แดง,F,1975-01-18,Divorced,ข้าราชการ,97032.55,TH,2018-07-10,True
CUS0001023,5-7263-79884-93-3,ประจิน,ตัณสถิตย์,ประจิน ตัณสถิตย์,F,2005-04-29,Divorced,ค้าขาย / เจ้าของกิจการ,16773.56,TH,2020-09-24,False
CUS0001024,2-1862-20372-82-8,พุทธ,ธัญาโภชน์,พุทธ ธัญาโภชน์,M,1980-08-10,Single,เกษียณ,103036.0,TH,2019-11-11,True
CUS0001025,4-6892-26485-74-2,ไมล์,ถุงเงิน,ไมล์ ถุงเงิน,M,1992-11-01,Widowed,นักบัญชี,1354964.48,TH,2021-04-12,True
CUS0001026,1-2907-26302-59-3,ศจีกาญจน์,ดุริยพันธุ์,ศจีกาญจน์ ดุริยพันธุ์,F,2000-11-01,Widowed,พยาบาล,89602.03,TH,2018-10-10,True
CUS0001027,6-9419-52268-55-0,อนุบาล,บุญญาภิรมย์,อนุบาล บุญญาภิรมย์,M,1961-12-09,Married,แพทย์,31495.15,TH,2021-06-27,True
CUS0001028,3-4446-27487-77-4,เรืองเกียรติ,ศรีเผด็จ,เรืองเกียรติ ศรีเผด็จ,M,1998-05-22,Single,เกษียณ,411547.9,TH,2019-10-02,True
CUS0001029,4-4146-12559-58-0,บุญญามี,เตชะกำพุ,บุญญามี เตชะกำพุ,M,1997-05-19,Divorced,วิศวกร,182934.0,TH,2025-12-17,True
CUS0001030,4-2306-86996-83-5,เอกอธิพงษ์,แก้วชลคราม,เอกอธิพงษ์ แก้วชลคราม,M,1955-04-15,Married,เกษียณ,31085.49,TH,2018-01-29,True
CUS0001031,5-3967-97643-16-1,ณัฐติญา,แก้วชลคราม,ณัฐติญา แก้วชลคราม,F,1954-12-01,Widowed,แพทย์,107465.75,TH,2026-03-06,True
CUS0001032,5-9095-12047-54-6,สุพนธ์,นพตระกูล,สุพนธ์ นพตระกูล,M,1977-01-24,Divorced,แพทย์,158907.89,TH,2020-01-03,True
CUS0001033,4-8597-70000-83-7,เฉลิมรัตน์,คำลือ,เฉลิมรัตน์ คำลือ,M,1956-01-29,Single,พยาบาล,29910.86,TH,2019-11-15,True
CUS0001034,2-7367-48363-99-7,ไพสิฐ,ติระคมน์,ไพสิฐ ติระคมน์,M,1965-02-15,Married,นักเรียน / นักศึกษา,196710.9,TH,2022-01-27,True
CUS0001035,4-6051-27453-51-8,พิชญ์สินี,ขอหมั่นกลาง,พิชญ์สินี ขอหมั่นกลาง,F,1971-10-18,Married,นักบัญชี,89400.54,TH,2020-10-20,True
CUS0001036,3-1668-80795-81-3,เบญญาทิพย์,เพียยา,เบญญาทิพย์ เพียยา,F,1975-11-10,Divorced,แพทย์,307505.37,TH,2020-05-03,False
CUS0001037,3-3535-43083-41-3,รชตกร,จันทา,รชตกร จันทา,M,1954-07-25,Single,ฟรีแลนซ์,356884.32,TH,2026-04-08,True
CUS0001038,7-2242-47901-59-3,จุฑาภรณ์,เตชะกำพุ,จุฑาภรณ์ เตชะกำพุ,F,1965-01-18,Single,พนักงานธนาคาร,1087852.92,EN,2024-10-23,True
CUS0001039,1-3481-96652-26-5,ภูมิปัญญา,เพียยา,ภูมิปัญญา เพียยา,M,1963-10-26,Widowed,นักบัญชี,554299.62,TH,2025-05-04,True
CUS0001040,7-1103-66919-35-6,สุรธัช,ตวงทอง,สุรธัช ตวงทอง,M,1978-07-16,Married,เกษียณ,105484.77,TH,2024-10-22,True
CUS0001041,5-3382-94565-53-2,ธาเอก,นาคสุทิน,ธาเอก นาคสุทิน,M,1976-10-19,Widowed,ฟรีแลนซ์,101342.08,TH,2024-03-08,True
CUS0001042,6-7325-17375-97-1,ทัตธน,ติระคมน์,ทัตธน ติระคมน์,M,1958-12-07,Divorced,เกษตรกร,54102.28,TH,2018-07-02,True
CUS0001043,2-8831-63720-25-6,อัญพัชร์,ธัญเสถียร,อัญพัชร์ ธัญเสถียร,F,1993-09-21,Widowed,วิศวกร,72489.9,TH,2025-05-31,True
CUS0001044,2-2232-95220-16-4,ธีร์ธวันาย,พรสีมา,ธีร์ธวันาย พรสีมา,M,1994-02-09,Widowed,ครู / อาจารย์,161925.24,TH,2020-02-06,True
CUS0001045,7-4067-85222-44-4,สิริลัดดา,นิลสุวรรณ์,สิริลัดดา นิลสุวรรณ์,F,1991-09-29,Widowed,วิศวกร,127272.51,TH,2018-01-20,True
CUS0001046,1-1040-38206-80-8,ภานุพล,นครเทพ,ภานุพล นครเทพ,M,1997-01-15,Married,ครู / อาจารย์,184574.64,TH,2026-01-24,True
CUS0001047,3-2084-96605-12-4,จุฑาภรณ์,นากกนก,จุฑาภรณ์ นากกนก,F,1969-11-16,Single,วิศวกร,32196.73,TH,2019-10-28,True
CUS0001048,5-6685-15262-20-7,โสภณิตา,ถนอมมนุษย์,โสภณิตา ถนอมมนุษย์,F,1964-01-23,Divorced,นักบัญชี,116394.98,TH,2025-08-14,True
CUS0001049,3-3935-41071-74-6,กิติวัฒน์,ถนัดอาวุธ,กิติวัฒน์ ถนัดอาวุธ,M,1994-12-12,Married,พยาบาล,344103.02,EN,2026-03-14,True
