lead_id,lead_source,customer_id,lead_full_name,phone,email,interested_product_id,owner_employee_id,status,created_at,score
LED000611,Referral,CUS0002668,,0651330611,natalielarson@example.com,PRD-WL02,EMP00338,New,2026-03-29T17:33:00,91
LED000612,Referral,,ปิยบุตร กุมารบุญ,0916765168,kperez@example.org,PRD-DC02,EMP00060,Converted,2025-07-11T15:48:00,8
LED000613,Campaign,CUS0004375,,0952689650,pchan@example.org,PRD-CC01,EMP00171,Converted,2025-04-08T03:57:00,35
LED000614,Partner,,นวรรษนันท์ ถนอมพลกรัง,0658964638,parkergary@example.org,PRD-SAL01,EMP00317,Contacted,2025-08-04T15:33:00,58
LED000615,Campaign,,มนรัตน์ เดชวา,0624640138,raytaylor@example.org,PRD-CC03,EMP00103,Converted,2025-09-12T05:55:00,91
LED000616,Web Form,CUS0007090,,0972251796,cheryl39@example.com,PRD-IN01,EMP00211,Disqualified,2025-03-21T08:14:00,9
LED000617,Referral,CUS0006233,,0650669637,ericksonmichael@example.com,PRD-DG02,EMP00416,Qualified,2025-04-27T16:23:00,96
LED000618,Campaign,CUS0006643,,0935845413,lindabrown@example.org,PRD-FD03,EMP00207,Qualified,2026-01-06T15:18:00,92
LED000619,Partner,CUS0005901,,0697949373,tonyaburton@example.net,PRD-LN02,EMP00478,New,2025-04-03T02:51:00,23
LED000620,Campaign,,นิติยา ฉัตรอภิเที่ยงค่ำ,0630796311,berrymichael@example.org,PRD-IN01,EMP00170,Contacted,2025-07-28T12:24:00,13
LED000621,Campaign,CUS0005087,,0988221365,barnesrachael@example.net,PRD-DG01,EMP00078,Contacted,2025-12-06T07:51:00,56
LED000622,Campaign,CUS0001732,,0687385436,schultzchristopher@example.net,PRD-DC02,EMP00059,Contacted,2025-07-26T07:58:00,17
LED000623,Campaign,,รูไกยะฮ์ นาฏคายี,0839479505,ruizamanda@example.com,PRD-CUR01,EMP00199,Disqualified,2025-01-15T13:55:00,17
LED000624,Campaign,CUS0007764,,0871869966,thomas98@example.com,PRD-WL01,EMP00017,Converted,2026-01-29T20:44:00,15
LED000625,Branch Walk-in,CUS0006594,,0670699404,calebmaxwell@example.org,PRD-SAV01,EMP00367,Disqualified,2025-12-06T15:47:00,13
LED000626,Partner,CUS0001916,,0995285188,stevenvega@example.net,PRD-DC01,EMP00326,Disqualified,2025-07-04T05:26:00,95
LED000627,Referral,CUS0004142,,0823181892,jimmy38@example.org,PRD-IN02,EMP00224,Disqualified,2025-07-21T12:05:00,51
LED000628,Partner,,วรศาสส์ นับเนื่องนอ,0942215541,melissa18@example.com,PRD-CC03,EMP00121,Qualified,2025-05-11T06:59:00,98
LED000629,Cold Call,,วีรชัย ทันยุค,0928610936,josephclark@example.org,PRD-CUR01,EMP00195,Converted,2025-11-14T03:20:00,66
LED000630,Branch Walk-in,,พรเบญญา แนวพญา,0850651576,sgallegos@example.net,PRD-CC02,EMP00101,Converted,2025-01-05T22:12:00,16
LED000631,Partner,CUS0004958,,0876302481,mirandamercado@example.org,PRD-WL01,EMP00373,New,2025-11-14T21:39:00,33
LED000632,Web Form,CUS0000928,,0959678899,cgreen@example.org,PRD-IN02,EMP00156,Qualified,2025-02-02T18:43:00,4
LED000633,Cold Call,CUS0007949,,0637261826,hvargas@example.net,PRD-WL04,EMP00282,Converted,2025-09-09T11:34:00,39
LED000634,Referral,CUS0006563,,0892492852,rachel55@example.org,PRD-SAV01,EMP00412,Qualified,2025-05-31T09:30:00,32
LED000635,Referral,,รมิตา เมืองสุข,0933120525,bcantu@example.com,PRD-IN02,EMP00334,Disqualified,2026-03-28T07:37:00,23
LED000636,Branch Walk-in,CUS0000661,,0866282424,bakertheresa@example.com,PRD-WL01,EMP00057,Disqualified,2025-04-26T20:42:00,39
LED000637,Partner,CUS0006359,,0635277411,joshuaatkinson@example.org,PRD-SAV01,EMP00281,New,2025-01-21T15:18:00,79
LED000638,Referral,CUS0005771,,0885966934,collinsjustin@example.net,PRD-WL02,EMP00360,Converted,2025-01-07T13:08:00,79
LED000639,Partner,CUS0008024,,0637278186,samantha96@example.net,PRD-DG02,EMP00420,Disqualified,2026-05-01T00:33:00,35
LED000640,Cold Call,CUS0009850,,0696871236,teresa10@example.org,PRD-DG02,EMP00264,Qualified,2025-10-05T09:18:00,95
LED000641,Referral,CUS0005687,,0837398930,gloriabutler@example.com,PRD-DG01,EMP00499,Qualified,2026-03-19T22:43:00,10
LED000642,Referral,,สนั่น นวลเพ็ง,0892208216,hjoyce@example.net,PRD-WL04,EMP00453,Disqualified,2025-11-30T09:37:00,23
LED000643,Campaign,CUS0004909,,0827377350,utate@example.net,PRD-SAV02,EMP00322,Contacted,2025-10-15T09:55:00,69
LED000644,Partner,CUS0006471,,0837173138,lorimiller@example.com,PRD-CC02,EMP00096,Qualified,2025-04-29T08:17:00,9
LED000645,Branch Walk-in,CUS0009159,,0992539677,merrittcynthia@example.net,PRD-WL04,EMP00351,New,2025-10-14T23:06:00,59
LED000646,Partner,CUS0000069,,0911663219,karapowell@example.org,PRD-LN03,EMP00108,Contacted,2025-02-25T00:42:00,62
LED000647,Branch Walk-in,CUS0004764,,0976259588,donaldhunt@example.net,PRD-SAL01,EMP00160,Converted,2025-10-22T05:17:00,90
LED000648,Campaign,,คำมั่น ดุริยพันธุ์,0666819994,curtis01@example.com,PRD-CC04,EMP00089,Contacted,2025-06-13T00:27:00,58
LED000649,Web Form,,วิกิจ บัวเผื่อน,0833819060,karendonaldson@example.com,PRD-LN01,EMP00405,Qualified,2026-05-01T19:40:00,64
LED000650,Partner,CUS0003428,,0988877230,trobinson@example.net,PRD-LN01,EMP00112,Contacted,2025-05-15T20:32:00,83
LED000651,Cold Call,CUS0003084,,0990058596,nelsonmary@example.com,PRD-DC02,EMP00197,Converted,2025-06-26T23:22:00,65
LED000652,Web Form,CUS0009185,,0817487178,michael26@example.net,PRD-WL03,EMP00045,Disqualified,2026-03-16T22:06:00,90
LED000653,Web Form,CUS0000882,,0687854591,randallmyers@example.org,PRD-WL04,EMP00413,Contacted,2025-04-19T15:06:00,52
LED000654,Web Form,CUS0003620,,0813306126,englishpamela@example.com,PRD-IN02,EMP00342,New,2026-03-28T10:38:00,79
LED000655,Campaign,CUS0003977,,0687607478,bowersjames@example.com,PRD-WL04,EMP00351,Disqualified,2025-07-04T03:57:00,94
LED000656,Cold Call,CUS0005416,,0810703333,hpayne@example.com,PRD-WL03,EMP00411,Converted,2025-03-02T15:54:00,46
LED000657,Cold Call,,บุญเอก นฤภัย,0839809140,jonessavannah@example.net,PRD-LN02,EMP00253,Disqualified,2025-03-18T15:56:00,66
LED000658,Branch Walk-in,CUS0001768,,0910170040,cynthia75@example.net,PRD-WL01,EMP00183,Contacted,2025-05-26T03:21:00,15
LED000659,Partner,CUS0005233,,0653145435,morrowcaleb@example.com,PRD-DG01,EMP00088,Qualified,2025-05-17T08:39:00,21
LED000660,Cold Call,CUS0007543,,0891845970,kimbrad@example.com,PRD-WL01,EMP00257,Disqualified,2025-02-28T01:17:00,84
LED000661,Campaign,,มนรัตน์ ดุริยพันธุ์,0818619960,christopherlittle@example.com,PRD-SAV02,EMP00009,Contacted,2025-10-03T15:15:00,75
LED000662,Referral,,ศุภชัย ถนัดรักษา,0841128729,neil38@example.com,PRD-WL02,EMP00267,Qualified,2025-03-18T10:52:00,1
LED000663,Cold Call,CUS0006543,,0927318956,lance13@example.net,PRD-SAV01,EMP00053,Disqualified,2026-01-17T21:01:00,86
LED000664,Partner,,หลักทรัพย์ ทัศนสุทธิ,0635751966,cwatson@example.com,PRD-SAL01,EMP00238,Converted,2025-04-06T20:13:00,31
LED000665,Web Form,,ปิยวัจน์ แนวพญา,0949852582,james53@example.org,PRD-WL04,EMP00244,Contacted,2026-02-20T19:49:00,21
LED000666,Partner,CUS0005436,,0674621695,katherinemorris@example.org,PRD-CC01,EMP00253,Converted,2025-06-02T21:17:00,70
LED000667,Campaign,CUS0000970,,0938897377,lauramurphy@example.net,PRD-LN01,EMP00195,Qualified,2025-06-26T14:39:00,3
LED000668,Web Form,CUS0006071,,0888396593,tonyaduncan@example.com,PRD-CC01,EMP00288,Converted,2025-02-15T02:06:00,73
LED000669,Branch Walk-in,CUS0003766,,0642592824,hdiaz@example.net,PRD-SAV02,EMP00352,Converted,2026-02-23T06:38:00,87
LED000670,Branch Walk-in,,จรรยพร ยะผา,0812949270,paul40@example.org,PRD-WL03,EMP00374,Qualified,2025-03-05T10:16:00,23
LED000671,Cold Call,CUS0002664,,0977531887,matthew28@example.org,PRD-CC04,EMP00416,Qualified,2025-11-05T01:46:00,24
LED000672,Cold Call,CUS0004384,,0694446803,singhallison@example.com,PRD-CC01,EMP00192,Qualified,2025-11-23T15:23:00,85
LED000673,Web Form,,พิชญ์สินี ตั้งรบ,0654745545,rivasanthony@example.org,PRD-CC02,EMP00106,Qualified,2025-06-26T04:46:00,46
LED000674,Referral,CUS0004483,,0969471227,kbishop@example.com,PRD-SAV02,EMP00478,Qualified,2025-06-20T03:01:00,60
LED000675,Campaign,CUS0000092,,0854790511,hailey74@example.net,PRD-CUR01,EMP00246,Disqualified,2025-06-01T12:23:00,1
LED000676,Cold Call,,อุษณีย์ ถุงเงิน,0649852540,sanchezmatthew@example.net,PRD-LN04,EMP00493,Converted,2025-07-11T11:39:00,57
LED000677,Web Form,,ยอดแมน นาฏคายี,0648740017,williamserik@example.com,PRD-IN01,EMP00340,Converted,2025-02-16T05:50:00,20
LED000678,Branch Walk-in,CUS0006877,,0865539744,pdaugherty@example.net,PRD-WL02,EMP00164,Qualified,2026-02-04T10:00:00,9
LED000679,Campaign,,ทับทิม ทรัพย์สาร,0922729619,christinahill@example.net,PRD-LN01,EMP00477,Qualified,2026-03-03T00:39:00,94
LED000680,Campaign,,ณัฐวรินทร ธูปหอม,0639194962,jenkinsjacob@example.org,PRD-CC01,EMP00342,New,2026-03-31T00:09:00,84
LED000681,Campaign,,อรุณี เตมิยะเดช,0887333865,higginshunter@example.org,PRD-FD03,EMP00360,New,2025-06-02T10:30:00,53
LED000682,Partner,CUS0005544,,0667957055,leachfelicia@example.net,PRD-FD03,EMP00169,Disqualified,2025-05-03T00:12:00,64
LED000683,Branch Walk-in,CUS0008012,,0667092083,shaun46@example.net,PRD-IN01,EMP00067,Converted,2025-05-17T11:06:00,72
LED000684,Branch Walk-in,CUS0002984,,0825139164,laurenvelez@example.net,PRD-WL01,EMP00353,Converted,2025-01-15T02:52:00,5
LED000685,Referral,CUS0009748,,0657658990,sawyerjason@example.com,PRD-DG02,EMP00095,Qualified,2025-01-28T17:12:00,66
LED000686,Partner,CUS0009994,,0995220059,mdavis@example.net,PRD-DG01,EMP00442,Disqualified,2025-03-31T05:11:00,86
LED000687,Branch Walk-in,CUS0004669,,0639191931,joellarsen@example.net,PRD-WL03,EMP00187,Contacted,2025-09-10T12:38:00,39
LED000688,Branch Walk-in,,บุญเกิด กุมารบุญ,0959557668,sanchezkaren@example.com,PRD-WL04,EMP00439,New,2026-01-22T12:40:00,48
LED000689,Web Form,,กวีฉัฏฐ นิษประปัญจ์,0990507593,thomastaylor@example.com,PRD-WL04,EMP00151,Converted,2025-04-15T15:03:00,34
LED000690,Cold Call,,ขวัญรุ้ง เดชวา,0975871062,carldavidson@example.com,PRD-WL03,EMP00206,Contacted,2026-03-02T10:58:00,94
LED000691,Referral,CUS0008296,,0968551287,ronaldallen@example.com,PRD-LN02,EMP00198,Converted,2026-01-08T12:50:00,61
LED000692,Web Form,,มาสิตะ บุญญาไลย์,0951520521,matthew66@example.com,PRD-CC03,EMP00290,Converted,2026-04-08T14:46:00,57
LED000693,Branch Walk-in,,เทอดศักดิ์ นพตระกูล,0932824684,silvajennifer@example.net,PRD-LN04,EMP00379,Qualified,2026-02-04T13:33:00,37
LED000694,Partner,,ธเนษฐ นับเนื่องนอ,0618609791,ilane@example.org,PRD-WL03,EMP00147,Qualified,2025-02-17T23:36:00,77
LED000695,Campaign,,เอกวิทย์ ติณรัตน์,0823837917,allison79@example.net,PRD-FD03,EMP00321,Qualified,2026-04-09T10:39:00,73
LED000696,Web Form,CUS0007614,,0855003554,jonathanhowell@example.net,PRD-IN01,EMP00375,Contacted,2025-01-13T12:45:00,59
LED000697,Branch Walk-in,CUS0006652,,0998727981,usexton@example.com,PRD-WL03,EMP00412,Contacted,2026-03-08T12:05:00,62
LED000698,Partner,,เมษา ตรีครุธพันธุ์,0871055813,amber25@example.com,PRD-SAL01,EMP00173,Converted,2025-12-06T01:19:00,65
LED000699,Branch Walk-in,CUS0005194,,0944278040,kbennett@example.com,PRD-LN02,EMP00130,Contacted,2025-10-26T22:15:00,10
LED000700,Partner,,พชรภรณ์ ถาวรายุศม์,0923041204,bobby28@example.com,PRD-WL01,EMP00399,Disqualified,2025-09-26T21:57:00,9
LED000701,Branch Walk-in,CUS0009687,,0982455236,colemanmaureen@example.net,PRD-CUR01,EMP00184,Converted,2025-01-31T06:02:00,52
LED000702,Branch Walk-in,,ธาเอก ธัญาโภชน์,0614197928,smithdavid@example.com,PRD-WL02,EMP00384,New,2025-03-02T23:40:00,98
LED000703,Web Form,CUS0004922,,0689205421,robertmedina@example.com,PRD-IN01,EMP00089,Qualified,2026-01-10T12:18:00,11
LED000704,Partner,,ประจิน โพธิสัตย์,0652768857,hernandezraymond@example.net,PRD-WL04,EMP00303,Converted,2026-03-13T09:40:00,14
LED000705,Campaign,,พรชนก ทองลาภ,0976481238,lauren90@example.com,PRD-WL02,EMP00140,New,2025-09-12T18:08:00,13
LED000706,Branch Walk-in,CUS0007102,,0693637194,xlee@example.net,PRD-FD02,EMP00031,New,2026-02-02T11:20:00,53
LED000707,Referral,,เยาวรัตน์ นาฏคายี,0913800667,kaylee20@example.com,PRD-LN03,EMP00205,Qualified,2025-08-20T15:40:00,89
LED000708,Web Form,CUS0003730,,0855187037,annesmith@example.net,PRD-WL02,EMP00355,Qualified,2025-01-15T21:02:00,80
LED000709,Referral,CUS0003139,,0949600250,fitzgeraldkelsey@example.com,PRD-WL02,EMP00464,Disqualified,2026-03-16T05:50:00,51
LED000710,Partner,,ประยุทธ์ ตราชู,0886086705,hannahhall@example.org,PRD-CC01,EMP00354,Disqualified,2025-05-29T18:27:00,34
LED000711,Branch Walk-in,CUS0005351,,0698709983,pscott@example.com,PRD-WL02,EMP00313,Disqualified,2025-04-09T14:16:00,8
LED000712,Web Form,CUS0001605,,0820400169,heatherconley@example.com,PRD-WL04,EMP00481,New,2026-01-14T13:31:00,49
LED000713,Cold Call,,ปุณณรัตน์ วุฑฒยากร,0893816427,teresa07@example.org,PRD-CC03,EMP00371,Qualified,2025-12-18T08:47:00,29
LED000714,Referral,CUS0000979,,0925737657,jasonanderson@example.org,PRD-CUR01,EMP00137,Converted,2025-12-07T16:46:00,42
LED000715,Web Form,CUS0001703,,0811053818,christopher15@example.com,PRD-CC01,EMP00295,New,2025-01-16T07:51:00,65
LED000716,Referral,CUS0008158,,0698783943,smithjames@example.net,PRD-WL04,EMP00236,New,2026-01-23T18:15:00,84
LED000717,Partner,,ราชพฤกษ์ นับเนื่องนอ,0817627365,jack67@example.org,PRD-SAL01,EMP00167,Qualified,2025-12-28T12:35:00,81
LED000718,Web Form,CUS0000074,,0934385216,harrisonlaura@example.org,PRD-WL02,EMP00454,New,2025-10-30T17:36:00,57
LED000719,Cold Call,,ดวงสมร นิยมสำหรวจ,0883665932,shelly89@example.org,PRD-WL03,EMP00275,Qualified,2025-07-11T22:50:00,98
LED000720,Web Form,CUS0005799,,0611875228,pwatson@example.com,PRD-SAV02,EMP00263,Disqualified,2025-07-23T05:43:00,68
LED000721,Web Form,CUS0006623,,0672686689,robert98@example.org,PRD-CUR01,EMP00383,Converted,2025-02-08T22:34:00,66
LED000722,Cold Call,CUS0007751,,0929095598,maria69@example.net,PRD-LN01,EMP00493,Disqualified,2025-05-19T22:33:00,1
LED000723,Referral,,ขวัญรุ้ง แน่นดุจป้อม,0847362263,danieldavis@example.com,PRD-CC02,EMP00458,New,2025-03-23T17:10:00,22
LED000724,Referral,CUS0007805,,0677686450,thomas11@example.org,PRD-CUR01,EMP00389,Disqualified,2026-04-10T02:18:00,87
LED000725,Campaign,CUS0000782,,0899345426,santosjoshua@example.net,PRD-LN02,EMP00466,Disqualified,2026-01-12T00:24:00,65
LED000726,Cold Call,CUS0005695,,0968606468,samanthasalinas@example.org,PRD-FD02,EMP00435,Contacted,2025-02-22T20:54:00,43
LED000727,Cold Call,CUS0002665,,0834237100,yangjeffrey@example.com,PRD-FD02,EMP00052,New,2026-01-27T08:54:00,27
LED000728,Campaign,CUS0002657,,0657036474,larry39@example.com,PRD-CC01,EMP00332,Converted,2025-10-07T11:49:00,55
LED000729,Campaign,CUS0008479,,0966240934,lsmith@example.org,PRD-IN02,EMP00014,Contacted,2025-08-24T18:06:00,25
LED000730,Partner,CUS0006673,,0932007780,broy@example.com,PRD-CC02,EMP00264,Converted,2025-08-30T18:23:00,51
LED000731,Web Form,,สุไฮลัน โพธิสัตย์,0922896803,laura25@example.com,PRD-CUR01,EMP00146,Disqualified,2025-11-28T06:52:00,96
LED000732,Web Form,CUS0003840,,0615211514,pperkins@example.net,PRD-DG02,EMP00038,Converted,2025-09-24T05:22:00,98
LED000733,Referral,,อาภัศรา ตันเผ่า,0669433033,lisaphelps@example.org,PRD-CC03,EMP00474,Qualified,2025-08-30T06:55:00,22
LED000734,Cold Call,,สุมัชญา ถาวระวรณ์,0986688525,brucelogan@example.org,PRD-CUR01,EMP00061,Disqualified,2025-12-15T13:15:00,31
LED000735,Cold Call,CUS0001930,,0629083476,timothymonroe@example.org,PRD-FD02,EMP00480,Converted,2025-05-06T17:11:00,13
LED000736,Campaign,,จันทภา นครเทพ,0977570082,brent29@example.org,PRD-CUR01,EMP00138,Converted,2025-06-03T09:36:00,45
LED000737,Web Form,,สุรธัช ทองประดิฐ,0842258538,andersonjeremiah@example.com,PRD-CC01,EMP00311,New,2025-08-25T03:43:00,67
LED000738,Web Form,CUS0001162,,0627279650,wramsey@example.org,PRD-CUR01,EMP00412,New,2026-02-16T15:44:00,69
LED000739,Cold Call,,เฉลิมรัตน์ ยะผา,0947089618,katherine02@example.org,PRD-WL01,EMP00298,Contacted,2025-09-26T02:27:00,48
LED000740,Cold Call,,อณัฐตา ตรีเภรินทร์,0975392683,paulsmith@example.net,PRD-CC01,EMP00155,Contacted,2025-06-13T20:59:00,71
LED000741,Partner,,พุทธิพงษ์ ทวีเดช,0829867111,bethany70@example.net,PRD-IN02,EMP00147,Disqualified,2025-05-29T21:01:00,94
LED000742,Partner,,ไพสิฐ เช้าวันดี,0860322822,douglasbrent@example.net,PRD-DC02,EMP00381,Qualified,2025-02-04T19:49:00,53
LED000743,Cold Call,CUS0004318,,0888653523,caleb46@example.org,PRD-CC02,EMP00074,Converted,2026-03-15T23:20:00,4
LED000744,Web Form,,พัชรพร ทุมะบุตร์,0695014424,sconner@example.com,PRD-DC02,EMP00298,Qualified,2026-04-25T02:49:00,81
LED000745,Web Form,CUS0005902,,0819733313,pwade@example.org,PRD-FD03,EMP00296,New,2025-07-05T02:12:00,99
LED000746,Campaign,CUS0006137,,0984608610,qcoleman@example.net,PRD-IN02,EMP00025,Disqualified,2025-02-11T08:35:00,90
LED000747,Referral,CUS0009748,,0821180328,pfields@example.net,PRD-IN01,EMP00009,New,2025-04-04T07:16:00,27
LED000748,Web Form,,พาสุข ธนูปกรณ์,0658856978,seanhuang@example.com,PRD-LN03,EMP00095,Qualified,2025-01-05T00:35:00,11
LED000749,Branch Walk-in,,ปัญญาพร ถนัดพิมพการ,0827741832,jacobgolden@example.com,PRD-SAL01,EMP00387,Contacted,2025-01-05T17:35:00,41
LED000750,Campaign,,พรปราณี ถ้วนศรี,0859489423,brianbradshaw@example.org,PRD-SAV02,EMP00259,Disqualified,2025-03-24T00:04:00,17
LED000751,Branch Walk-in,CUS0008938,,0958303877,campbellregina@example.org,PRD-CUR01,EMP00056,Qualified,2026-03-17T03:32:00,0
LED000752,Web Form,,ขวัญรุ้ง เนื่องนนท์,0999543829,donnapalmer@example.com,PRD-DC02,EMP00243,Contacted,2026-03-22T15:51:00,80
LED000753,Cold Call,CUS0009640,,0986750457,yowen@example.net,PRD-WL04,EMP00365,New,2025-01-13T13:00:00,17
LED000754,Partner,,หลักทรัพย์ เมืองสุข,0996608121,ryan51@example.net,PRD-SAV02,EMP00485,Disqualified,2025-12-18T12:19:00,49
LED000755,Partner,,เกริกพล นักรบ,0695777626,wblair@example.com,PRD-IN02,EMP00341,Converted,2026-03-17T17:50:00,7
LED000756,Referral,,วิรศักดิ์ นาคะนคร,0646414056,wmercado@example.com,PRD-CC02,EMP00394,Contacted,2025-07-01T05:07:00,96
LED000757,Branch Walk-in,,ตรีนุช นิยมเซียม,0636239783,mccarthyjoy@example.com,PRD-SAL01,EMP00493,Disqualified,2025-02-06T21:11:00,41
LED000758,Campaign,CUS0004396,,0957984544,mccarthyanna@example.com,PRD-DC01,EMP00382,Converted,2025-08-16T04:32:00,14
LED000759,Web Form,CUS0005545,,0897077097,qraymond@example.org,PRD-WL01,EMP00456,New,2026-01-10T20:39:00,15
