account_id,account_number,primary_customer_id,product_id,branch_id,open_date,currency,current_balance_thb,available_balance_thb,status
ACC00005072,468-0-41853-5,CUS0000824,PRD-CUR01,BR0028,2020-09-07,THB,493110.33,483248.12,Active
ACC00005073,512-5-41552-8,CUS0001788,PRD-SAV01,BR0026,2020-12-27,THB,6702.96,6568.9,Active
ACC00005074,177-4-98487-9,CUS0004621,PRD-SAV02,BR0022,2025-06-24,THB,584534.68,572843.99,Active
ACC00005075,496-0-35981-5,CUS0002568,PRD-SAV02,BR0006,2021-02-06,THB,951066.01,932044.69,Active
ACC00005076,928-7-88118-8,CUS0007933,PRD-SAL01,BR0015,2020-06-21,THB,130362.91,127755.65,Active
ACC00005077,147-1-53232-5,CUS0008889,PRD-SAV01,BR0014,2023-03-19,THB,187633.58,183880.91,Active
ACC00005078,877-6-43291-9,CUS0009968,PRD-CUR01,BR0008,2022-12-12,THB,12236.77,11992.03,Active
ACC00005079,667-7-43560-0,CUS0009666,PRD-SAV01,BR0048,2018-03-13,THB,1892037.2,1854196.46,Active
ACC00005080,388-8-93142-5,CUS0003813,PRD-SAV01,BR0006,2025-01-11,THB,95826.23,93909.71,Active
ACC00005081,438-8-78680-3,CUS0006216,PRD-SAV02,BR0003,2020-07-13,THB,346.02,339.1,Active
ACC00005082,709-1-46213-3,CUS0008967,PRD-SAL01,BR0031,2021-08-07,THB,19829.45,19432.86,Active
ACC00005083,337-1-87031-7,CUS0009105,PRD-SAV01,BR0027,2024-07-02,THB,123370.47,120903.06,Dormant
ACC00005084,483-8-56470-6,CUS0004688,PRD-SAV01,BR0018,2018-12-14,THB,290325.6,284519.09,Active
ACC00005085,556-8-24715-0,CUS0005047,PRD-SAV02,BR0049,2025-09-24,THB,45665.52,44752.21,Active
ACC00005086,764-5-83462-2,CUS0003127,PRD-SAL01,BR0042,2021-02-24,THB,1166616.76,1143284.42,Active
ACC00005087,195-8-66973-2,CUS0004500,PRD-SAV02,BR0007,2020-08-14,THB,12176.74,11933.21,Active
ACC00005088,828-9-72309-7,CUS0005305,PRD-CUR01,BR0007,2020-03-18,THB,73188.25,71724.48,Active
ACC00005089,709-3-17814-3,CUS0009442,PRD-SAV02,BR0032,2019-09-10,THB,6047.02,5926.08,Active
ACC00005090,787-4-76675-4,CUS0002312,PRD-SAV02,BR0025,2023-04-19,THB,9003.53,8823.46,Active
ACC00005091,819-5-54491-0,CUS0008023,PRD-SAV02,BR0009,2023-06-11,THB,1788.64,1752.87,Active
ACC00005092,152-5-41108-3,CUS0009794,PRD-SAL01,BR0037,2026-01-17,THB,1847.9,1810.94,Active
ACC00005093,982-9-97947-4,CUS0001416,PRD-SAL01,BR0036,2023-05-18,THB,62407.7,61159.55,Active
ACC00005094,316-0-24082-0,CUS0006592,PRD-SAV02,BR0042,2018-04-14,THB,15634.52,15321.83,Active
ACC00005095,568-3-50796-3,CUS0001833,PRD-SAV01,BR0009,2018-09-26,THB,12643.91,12391.03,Active
ACC00005096,928-9-82025-4,CUS0004192,PRD-SAV02,BR0007,2018-09-26,THB,31393.81,30765.93,Closed
ACC00005097,643-7-42797-0,CUS0007127,PRD-CUR01,BR0010,2018-08-29,THB,19233.91,18849.23,Active
ACC00005098,433-7-17081-7,CUS0008496,PRD-SAV01,BR0034,2024-01-07,THB,1103283.09,1081217.43,Active
ACC00005099,428-5-88537-8,CUS0006840,PRD-SAL01,BR0037,2021-07-07,THB,49841.86,48845.02,Active
ACC00005100,206-4-89908-7,CUS0004699,PRD-SAV02,BR0007,2018-08-24,THB,95012.08,93111.84,Active
ACC00005101,304-7-78516-9,CUS0005394,PRD-SAL01,BR0027,2022-03-02,THB,576697.5,565163.55,Active
ACC00005102,843-0-39219-9,CUS0006452,PRD-SAV02,BR0038,2023-09-17,THB,1299604.2,1273612.12,Active
ACC00005103,201-5-12675-9,CUS0002576,PRD-SAV01,BR0004,2021-10-06,THB,78866.71,77289.38,Active
ACC00005104,645-2-52684-8,CUS0005097,PRD-SAV02,BR0010,2022-01-14,THB,32941.92,32283.08,Active
ACC00005105,113-0-61786-7,CUS0005993,PRD-CUR01,BR0035,2024-06-02,THB,9290.1,9104.3,Active
ACC00005106,295-4-55643-2,CUS0000325,PRD-CUR01,BR0042,2023-09-21,THB,194831.82,190935.18,Active
ACC00005107,590-6-44788-5,CUS0008614,PRD-SAV01,BR0019,2026-01-15,THB,18392.24,18024.4,Active
ACC00005108,866-9-22094-2,CUS0009039,PRD-SAV01,BR0006,2021-11-27,THB,14192.97,13909.11,Active
ACC00005109,686-2-57018-5,CUS0002354,PRD-SAV01,BR0030,2018-05-02,THB,1792396.74,1756548.81,Active
ACC00005110,472-1-33060-0,CUS0000968,PRD-CUR01,BR0001,2026-03-22,THB,1839668.32,1802874.95,Active
ACC00005111,617-5-66674-9,CUS0003268,PRD-CUR01,BR0035,2020-09-09,THB,70683.74,69270.07,Active
ACC00005112,757-1-59795-8,CUS0007075,PRD-SAL01,BR0003,2018-02-14,THB,5141.87,5039.03,Active
ACC00005113,625-4-15959-2,CUS0004289,PRD-SAV02,BR0026,2020-06-13,THB,119539.24,117148.46,Active
ACC00005114,804-0-34392-0,CUS0005545,PRD-SAV02,BR0026,2022-12-08,THB,11834.13,11597.45,Active
ACC00005115,121-2-31258-2,CUS0006205,PRD-CUR01,BR0045,2018-03-13,THB,165528.44,162217.87,Active
ACC00005116,677-7-75811-6,CUS0004683,PRD-SAV01,BR0037,2022-02-07,THB,132072.51,129431.06,Active
ACC00005117,831-6-35061-6,CUS0006929,PRD-CUR01,BR0044,2026-01-25,THB,1713598.42,1679326.45,Dormant
ACC00005118,872-3-57365-6,CUS0004017,PRD-SAL01,BR0049,2025-07-27,THB,444.41,435.52,Active
ACC00005119,380-0-61766-4,CUS0002998,PRD-SAV01,BR0026,2020-03-16,THB,143291.3,140425.47,Active
ACC00005120,881-0-51247-5,CUS0006615,PRD-CUR01,BR0029,2019-05-14,THB,77583.18,76031.52,Active
ACC00005121,818-9-36805-8,CUS0008854,PRD-SAV01,BR0027,2022-10-07,THB,113553.03,111281.97,Active
ACC00005122,814-9-41638-0,CUS0002361,PRD-SAV01,BR0025,2018-10-06,THB,820270.77,803865.35,Active
ACC00005123,884-5-48519-9,CUS0000485,PRD-SAL01,BR0019,2025-01-23,THB,104896.78,102798.84,Active
ACC00005124,533-3-37275-7,CUS0001309,PRD-SAV01,BR0012,2024-05-25,THB,99022.07,97041.63,Closed
ACC00005125,472-7-35811-8,CUS0007820,PRD-SAV02,BR0012,2022-08-29,THB,167236.26,163891.53,Active
ACC00005126,912-2-27679-2,CUS0001916,PRD-SAV01,BR0040,2026-01-21,THB,15278.73,14973.16,Active
ACC00005127,378-6-25212-6,CUS0001933,PRD-CUR01,BR0034,2021-11-02,THB,239779.21,234983.63,Active
ACC00005128,747-5-81236-7,CUS0000540,PRD-SAV02,BR0030,2026-02-23,THB,6465.22,6335.92,Active
ACC00005129,204-5-39173-1,CUS0001970,PRD-SAV01,BR0013,2018-04-24,THB,137481.63,134732.0,Active
ACC00005130,909-5-46017-6,CUS0008352,PRD-SAV02,BR0007,2020-07-20,THB,9540.89,9350.07,Active
ACC00005131,362-7-34973-8,CUS0001644,PRD-SAL01,BR0018,2023-04-02,THB,1155383.02,1132275.36,Active
ACC00005132,196-7-55139-5,CUS0002606,PRD-SAL01,BR0008,2019-01-10,THB,274702.69,269208.64,Active
ACC00005133,160-1-95009-8,CUS0009271,PRD-SAV01,BR0031,2018-06-09,THB,13134.94,12872.24,Active
ACC00005134,731-8-38566-8,CUS0000592,PRD-SAV01,BR0011,2022-05-29,THB,1465402.02,1436093.98,Active
ACC00005135,450-0-33244-0,CUS0004798,PRD-SAV01,BR0011,2025-06-25,THB,34732.88,34038.22,Active
ACC00005136,182-4-57964-4,CUS0002890,PRD-SAL01,BR0048,2025-10-08,THB,155439.82,152331.02,Active
ACC00005137,437-7-40850-1,CUS0009775,PRD-CUR01,BR0017,2020-03-28,THB,21759.96,21324.76,Active
ACC00005138,969-7-14097-7,CUS0003392,PRD-CUR01,BR0013,2020-03-19,THB,1834.61,1797.92,Active
ACC00005139,939-0-94327-2,CUS0005825,PRD-SAV01,BR0029,2024-10-31,THB,411366.67,403139.34,Closed
ACC00005140,957-3-71231-8,CUS0005165,PRD-SAL01,BR0009,2025-11-21,THB,15079.99,14778.39,Active
ACC00005141,655-7-97095-2,CUS0000387,PRD-SAV01,BR0021,2019-10-18,THB,792099.4,776257.41,Dormant
ACC00005142,336-2-80390-9,CUS0005480,PRD-SAL01,BR0024,2019-02-24,THB,876875.05,859337.55,Active
ACC00005143,249-0-56473-3,CUS0000331,PRD-SAL01,BR0034,2023-06-30,THB,73080.07,71618.47,Active
ACC00005144,649-3-66412-5,CUS0009878,PRD-SAV01,BR0030,2021-03-23,THB,4714.5,4620.21,Active
ACC00005145,536-6-57470-9,CUS0008859,PRD-SAV01,BR0011,2023-10-19,THB,51562.63,50531.38,Active
ACC00005146,840-4-96393-2,CUS0002624,PRD-SAL01,BR0045,2018-06-18,THB,7341.74,7194.91,Active
ACC00005147,828-9-40424-1,CUS0009562,PRD-SAV01,BR0019,2022-03-01,THB,145983.04,143063.38,Active
ACC00005148,686-3-54348-0,CUS0009845,PRD-SAV02,BR0013,2020-08-11,THB,87058.65,85317.48,Active
ACC00005149,335-3-85093-2,CUS0005362,PRD-SAV01,BR0006,2022-09-13,THB,111063.96,108842.68,Active
ACC00005150,419-8-15902-9,CUS0007234,PRD-SAV01,BR0006,2018-11-01,THB,6165.93,6042.61,Active
ACC00005151,506-2-40932-9,CUS0004293,PRD-SAL01,BR0039,2019-05-09,THB,110370.96,108163.54,Active
ACC00005152,566-4-74231-5,CUS0008029,PRD-SAL01,BR0040,2021-05-04,THB,3379.35,3311.76,Active
ACC00005153,425-4-57571-2,CUS0000126,PRD-SAV02,BR0024,2024-09-13,THB,169684.82,166291.12,Active
ACC00005154,468-1-74866-3,CUS0001394,PRD-SAV01,BR0029,2019-03-25,THB,187371.05,183623.63,Active
ACC00005155,168-0-63332-9,CUS0008986,PRD-SAV02,BR0031,2022-08-07,THB,16268.98,15943.6,Active
ACC00005156,461-0-94660-7,CUS0005403,PRD-SAV01,BR0049,2020-11-28,THB,168508.92,165138.74,Closed
ACC00005157,195-0-12603-6,CUS0001876,PRD-SAV02,BR0035,2018-06-07,THB,112036.84,109796.1,Active
ACC00005158,237-1-26552-3,CUS0003890,PRD-SAL01,BR0011,2024-02-10,THB,283363.69,277696.42,Active
ACC00005159,822-8-48199-5,CUS0009855,PRD-SAL01,BR0017,2019-06-27,THB,12408.92,12160.74,Active
ACC00005160,228-5-50204-3,CUS0001816,PRD-CUR01,BR0039,2020-06-07,THB,162156.35,158913.22,Active
ACC00005161,228-8-41422-4,CUS0004116,PRD-SAV02,BR0005,2022-10-17,THB,11682.72,11449.07,Active
ACC00005162,380-0-94533-9,CUS0003979,PRD-SAV01,BR0048,2026-04-15,THB,207625.35,203472.84,Active
ACC00005163,695-3-78089-9,CUS0007959,PRD-SAV02,BR0009,2018-09-26,THB,17922.8,17564.34,Active
ACC00005164,577-5-75955-4,CUS0008979,PRD-SAV01,BR0019,2023-02-01,THB,630078.39,617476.82,Active
ACC00005165,660-3-17215-1,CUS0007745,PRD-SAV02,BR0019,2018-09-29,THB,47758.27,46803.1,Active
ACC00005166,575-5-88734-2,CUS0006795,PRD-SAL01,BR0027,2025-01-03,THB,285432.4,279723.75,Active
ACC00005167,942-0-44723-2,CUS0007470,PRD-SAV01,BR0007,2021-11-03,THB,17136.25,16793.53,Closed
ACC00005168,566-0-71736-6,CUS0005125,PRD-SAL01,BR0047,2021-12-21,THB,1053726.92,1032652.38,Active
ACC00005169,846-3-82664-1,CUS0002472,PRD-SAV01,BR0017,2024-06-07,THB,1680649.42,1647036.43,Active
ACC00005170,119-1-37257-1,CUS0006857,PRD-CUR01,BR0030,2024-08-12,THB,180315.82,176709.5,Active
ACC00005171,417-6-32794-4,CUS0001122,PRD-SAV02,BR0047,2019-10-15,THB,1151680.74,1128647.13,Active
ACC00005172,868-1-36166-8,CUS0003376,PRD-SAV02,BR0007,2022-02-03,THB,1690243.38,1656438.51,Active
ACC00005173,184-7-30486-4,CUS0004022,PRD-SAL01,BR0036,2019-03-01,THB,996627.44,976694.89,Active
ACC00005174,819-8-49886-0,CUS0005130,PRD-SAV01,BR0005,2021-02-07,THB,129114.98,126532.68,Active
ACC00005175,272-6-46285-2,CUS0006331,PRD-CUR01,BR0040,2026-03-17,THB,146467.14,143537.8,Active
ACC00005176,824-3-35973-8,CUS0001591,PRD-SAV01,BR0041,2025-08-29,THB,11790.95,11555.13,Active
ACC00005177,473-7-52422-0,CUS0001712,PRD-CUR01,BR0044,2025-04-07,THB,1873592.08,1836120.24,Active
ACC00005178,735-1-95078-9,CUS0001322,PRD-SAV02,BR0050,2024-01-12,THB,594448.38,582559.41,Active
ACC00005179,220-4-34087-9,CUS0000076,PRD-SAV02,BR0013,2022-10-01,THB,1383904.02,1356225.94,Active
ACC00005180,932-2-81762-8,CUS0001902,PRD-SAL01,BR0037,2018-04-13,THB,140965.33,138146.02,Active
ACC00005181,629-5-59457-0,CUS0002174,PRD-CUR01,BR0028,2020-05-18,THB,349812.72,342816.47,Active
ACC00005182,211-1-98112-3,CUS0007794,PRD-SAV02,BR0008,2024-09-14,THB,71933.69,70495.02,Active
ACC00005183,859-0-71785-7,CUS0006531,PRD-SAV02,BR0029,2025-12-21,THB,14473.76,14184.28,Active
ACC00005184,940-2-15696-9,CUS0004537,PRD-SAV02,BR0043,2018-04-18,THB,171607.36,168175.21,Active
ACC00005185,984-8-57312-0,CUS0003339,PRD-SAV02,BR0030,2018-07-23,THB,134280.09,131594.49,Dormant
ACC00005186,904-7-55708-4,CUS0004256,PRD-SAL01,BR0010,2022-04-06,THB,123177.51,120713.96,Active
ACC00005187,651-7-21551-1,CUS0004448,PRD-SAL01,BR0005,2025-10-02,THB,690412.38,676604.13,Active
ACC00005188,438-4-99040-6,CUS0009828,PRD-SAV02,BR0024,2026-04-07,THB,1221561.77,1197130.53,Active
ACC00005189,251-7-77295-2,CUS0006327,PRD-SAL01,BR0050,2025-11-15,THB,162675.83,159422.31,Active
ACC00005190,689-8-20310-8,CUS0007961,PRD-SAV01,BR0042,2019-12-04,THB,8271.3,8105.87,Active
ACC00005191,265-0-97377-0,CUS0001924,PRD-CUR01,BR0028,2018-05-18,THB,10153.86,9950.78,Active
ACC00005192,153-9-51533-7,CUS0003537,PRD-SAV02,BR0036,2020-02-09,THB,18470.25,18100.84,Active
ACC00005193,744-0-65114-3,CUS0003050,PRD-SAL01,BR0016,2025-06-05,THB,533214.26,522549.97,Active
ACC00005194,672-2-18448-7,CUS0007859,PRD-SAV01,BR0042,2018-12-13,THB,11015.82,10795.5,Active
ACC00005195,547-6-53359-4,CUS0009727,PRD-SAV01,BR0005,2025-10-03,THB,166131.69,162809.06,Active
ACC00005196,960-8-85570-1,CUS0004019,PRD-SAL01,BR0036,2021-02-04,THB,1433172.59,1404509.14,Active
ACC00005197,574-6-61676-4,CUS0008218,PRD-SAV02,BR0016,2021-04-23,THB,1241494.67,1216664.78,Active
ACC00005198,944-9-40778-1,CUS0004742,PRD-CUR01,BR0021,2023-02-02,THB,1227470.08,1202920.68,Active
ACC00005199,710-1-16999-1,CUS0009414,PRD-SAV02,BR0005,2018-10-22,THB,63683.6,62409.93,Active
ACC00005200,497-3-47336-9,CUS0009309,PRD-SAV01,BR0039,2021-11-18,THB,865997.0,848677.06,Active
ACC00005201,552-3-98968-1,CUS0008355,PRD-CUR01,BR0040,2022-09-18,THB,101040.16,99019.36,Active
ACC00005202,329-7-46709-0,CUS0007632,PRD-SAL01,BR0023,2021-07-27,THB,1646246.65,1613321.72,Active
ACC00005203,414-8-85386-4,CUS0003749,PRD-SAV02,BR0023,2021-04-30,THB,1687001.82,1653261.78,Active
ACC00005204,105-6-70357-0,CUS0000649,PRD-SAL01,BR0039,2021-05-16,THB,52464.45,51415.16,Active
ACC00005205,187-4-99598-8,CUS0004197,PRD-SAV02,BR0038,2025-01-16,THB,14740.71,14445.9,Active
ACC00005206,743-7-51477-2,CUS0007231,PRD-SAV02,BR0033,2018-07-05,THB,17997.81,17637.85,Active
ACC00005207,223-4-74168-0,CUS0002620,PRD-SAL01,BR0017,2019-01-21,THB,45274.49,44369.0,Active
ACC00005208,840-6-75945-3,CUS0007270,PRD-CUR01,BR0010,2022-09-02,THB,840374.92,823567.42,Active
ACC00005209,225-2-60317-1,CUS0007962,PRD-SAV01,BR0031,2025-03-27,THB,396577.18,388645.64,Active
ACC00005210,175-9-41928-6,CUS0000383,PRD-CUR01,BR0045,2024-03-15,THB,5152.71,5049.66,Active
ACC00005211,799-6-47421-2,CUS0006249,PRD-SAL01,BR0016,2025-07-17,THB,96781.3,94845.67,Active
ACC00005212,722-8-76143-5,CUS0003549,PRD-CUR01,BR0037,2025-11-10,THB,755139.79,740036.99,Dormant
ACC00005213,328-0-64780-3,CUS0005567,PRD-SAV01,BR0023,2024-07-14,THB,906651.07,888518.05,Active
ACC00005214,813-3-75050-4,CUS0002722,PRD-SAL01,BR0041,2025-04-29,THB,8201.65,8037.62,Active
ACC00005215,891-8-85383-4,CUS0008735,PRD-SAV01,BR0006,2024-07-10,THB,1070422.39,1049013.94,Active
ACC00005216,303-0-15014-2,CUS0006820,PRD-SAV02,BR0043,2020-09-05,THB,7204.25,7060.16,Active
ACC00005217,889-3-79660-0,CUS0000716,PRD-CUR01,BR0011,2018-06-01,THB,85770.88,84055.46,Active
ACC00005218,746-1-65408-1,CUS0004892,PRD-SAV02,BR0005,2024-05-23,THB,14376.31,14088.78,Active
ACC00005219,341-5-88279-6,CUS0003887,PRD-CUR01,BR0035,2022-10-28,THB,656.05,642.93,Active
ACC00005220,382-4-27190-7,CUS0005685,PRD-CUR01,BR0018,2021-05-05,THB,4359.71,4272.52,Active
ACC00005221,242-0-70002-3,CUS0001642,PRD-SAV01,BR0015,2020-10-09,THB,1769713.23,1734318.97,Active
ACC00005222,505-5-63404-3,CUS0001704,PRD-SAL01,BR0043,2021-04-18,THB,19206.67,18822.54,Active
ACC00005223,558-8-48631-5,CUS0009509,PRD-SAV01,BR0027,2024-09-06,THB,139844.12,137047.24,Active
ACC00005224,232-0-60653-1,CUS0006798,PRD-SAV01,BR0023,2020-11-02,THB,163657.38,160384.23,Active
ACC00005225,141-8-43606-9,CUS0002594,PRD-SAL01,BR0026,2022-04-16,THB,81011.99,79391.75,Active
ACC00005226,924-9-70539-9,CUS0009436,PRD-SAV02,BR0007,2018-07-03,THB,688404.03,674635.95,Active
ACC00005227,487-4-95507-8,CUS0006661,PRD-SAV02,BR0026,2019-07-24,THB,15691.78,15377.94,Active
ACC00005228,812-7-12929-0,CUS0006274,PRD-SAV02,BR0036,2023-11-22,THB,8133.01,7970.35,Active
ACC00005229,930-6-35634-2,CUS0002057,PRD-CUR01,BR0011,2018-01-12,THB,1161728.4,1138493.83,Active
ACC00005230,993-9-83401-5,CUS0003873,PRD-SAL01,BR0049,2024-05-21,THB,127570.91,125019.49,Active
ACC00005231,826-4-75060-4,CUS0006093,PRD-SAV02,BR0002,2023-12-26,THB,11521.96,11291.52,Active
ACC00005232,324-5-99473-4,CUS0003439,PRD-SAL01,BR0017,2022-10-04,THB,82488.36,80838.59,Active
ACC00005233,650-9-90055-3,CUS0000914,PRD-CUR01,BR0023,2023-05-06,THB,288371.28,282603.85,Active
ACC00005234,340-4-73218-5,CUS0001202,PRD-SAV02,BR0006,2019-03-16,THB,990683.0,970869.34,Active
ACC00005235,782-8-96471-8,CUS0002757,PRD-CUR01,BR0004,2025-11-21,THB,428941.45,420362.62,Active
ACC00005236,878-3-71026-6,CUS0009823,PRD-CUR01,BR0030,2025-06-08,THB,116303.68,113977.61,Active
ACC00005237,469-9-94892-8,CUS0006896,PRD-SAL01,BR0011,2024-05-06,THB,145516.46,142606.13,Active
ACC00005238,672-7-34400-2,CUS0005313,PRD-SAV02,BR0019,2018-08-25,THB,1059445.68,1038256.77,Closed
ACC00005239,682-7-95607-8,CUS0001528,PRD-CUR01,BR0045,2023-03-14,THB,1292.6,1266.75,Active
ACC00005240,637-8-51682-5,CUS0008132,PRD-CUR01,BR0015,2024-07-14,THB,55264.07,54158.79,Active
ACC00005241,439-0-78251-1,CUS0009744,PRD-CUR01,BR0013,2020-08-31,THB,12114.61,11872.32,Dormant
ACC00005242,563-6-71177-4,CUS0002327,PRD-SAV01,BR0007,2022-12-19,THB,255331.63,250225.0,Active
ACC00005243,814-2-93783-9,CUS0007524,PRD-CUR01,BR0031,2019-04-18,THB,1916175.81,1877852.29,Active
ACC00005244,222-6-74531-1,CUS0001215,PRD-CUR01,BR0030,2022-06-24,THB,42924.42,42065.93,Active
ACC00005245,489-3-14034-5,CUS0009501,PRD-SAV01,BR0037,2021-04-22,THB,1570101.44,1538699.41,Active
ACC00005246,726-6-73779-5,CUS0003716,PRD-CUR01,BR0020,2024-08-26,THB,55872.1,54754.66,Active
ACC00005247,414-6-62606-7,CUS0007260,PRD-CUR01,BR0046,2022-11-17,THB,1945.36,1906.45,Active
ACC00005248,254-7-28345-6,CUS0008970,PRD-CUR01,BR0026,2019-02-03,THB,11757.43,11522.28,Active
ACC00005249,858-4-79698-8,CUS0009771,PRD-SAV01,BR0010,2026-03-23,THB,1538543.82,1507772.94,Active
ACC00005250,361-0-33037-7,CUS0001532,PRD-SAV01,BR0041,2024-10-01,THB,13401.13,13133.11,Active
ACC00005251,176-3-82278-2,CUS0004022,PRD-SAV01,BR0020,2024-06-29,THB,1903270.89,1865205.47,Active
ACC00005252,690-5-90742-7,CUS0005866,PRD-SAV02,BR0030,2022-09-14,THB,155786.54,152670.81,Active
ACC00005253,224-8-68841-4,CUS0009971,PRD-SAV01,BR0012,2023-12-30,THB,1328.18,1301.62,Active
ACC00005254,203-4-81013-4,CUS0008808,PRD-SAV02,BR0031,2021-07-28,THB,4716.43,4622.1,Active
ACC00005255,213-2-55430-2,CUS0003026,PRD-SAV02,BR0012,2018-06-05,THB,419643.51,411250.64,Dormant
ACC00005256,256-2-37073-1,CUS0009905,PRD-SAV01,BR0034,2025-07-04,THB,56907.99,55769.83,Active
ACC00005257,635-7-50738-5,CUS0003552,PRD-SAV01,BR0005,2021-10-25,THB,45177.12,44273.58,Active
ACC00005258,483-2-28529-9,CUS0008907,PRD-SAL01,BR0019,2018-02-27,THB,1768400.64,1733032.63,Active
ACC00005259,606-1-44075-7,CUS0007294,PRD-SAL01,BR0002,2020-06-24,THB,19691.69,19297.86,Active
ACC00005260,368-2-41763-7,CUS0001407,PRD-SAL01,BR0037,2022-12-07,THB,1689635.69,1655842.98,Active
ACC00005261,274-0-61146-4,CUS0005234,PRD-SAV02,BR0002,2019-06-03,THB,13001.89,12741.85,Active
ACC00005262,895-8-66690-2,CUS0005177,PRD-SAL01,BR0006,2022-12-06,THB,1820400.55,1783992.54,Active
ACC00005263,662-2-61133-5,CUS0006368,PRD-SAV02,BR0050,2020-07-16,THB,15218.54,14914.17,Active
ACC00005264,428-8-79118-1,CUS0000443,PRD-SAV01,BR0032,2021-06-28,THB,165589.19,162277.41,Closed
ACC00005265,157-4-70447-0,CUS0005546,PRD-CUR01,BR0015,2018-04-06,THB,1486231.78,1456507.14,Active
ACC00005266,433-2-49568-5,CUS0006744,PRD-SAL01,BR0023,2019-07-13,THB,155009.87,151909.67,Dormant
ACC00005267,672-8-98925-0,CUS0003631,PRD-SAV02,BR0039,2018-12-18,THB,104180.19,102096.59,Active
ACC00005268,470-7-13946-9,CUS0002272,PRD-SAL01,BR0033,2024-08-15,THB,147355.09,144407.99,Active
ACC00005269,951-2-24445-2,CUS0002814,PRD-CUR01,BR0004,2020-09-16,THB,1836868.79,1800131.41,Closed
ACC00005270,415-0-97636-7,CUS0005650,PRD-SAL01,BR0007,2018-08-23,THB,6414.29,6286.0,Active
ACC00005271,540-9-58448-9,CUS0002955,PRD-SAL01,BR0002,2021-07-29,THB,1288661.51,1262888.28,Active
ACC00005272,537-8-61531-4,CUS0003509,PRD-CUR01,BR0038,2020-08-18,THB,935106.93,916404.79,Active
ACC00005273,196-8-91000-5,CUS0000280,PRD-SAL01,BR0049,2023-07-14,THB,5188.76,5084.98,Active
ACC00005274,382-5-14318-1,CUS0004453,PRD-SAV02,BR0019,2025-02-01,THB,18314.03,17947.75,Active
ACC00005275,478-2-34114-1,CUS0004165,PRD-CUR01,BR0035,2023-05-28,THB,28270.18,27704.78,Active
ACC00005276,260-6-20055-6,CUS0006553,PRD-SAL01,BR0029,2019-05-12,THB,175755.65,172240.54,Active
ACC00005277,609-6-93740-9,CUS0004068,PRD-SAV01,BR0049,2022-12-01,THB,937487.4,918737.65,Active
ACC00005278,800-3-99895-0,CUS0002355,PRD-SAL01,BR0028,2020-06-05,THB,1167558.07,1144206.91,Active
ACC00005279,956-6-67916-4,CUS0004952,PRD-SAV01,BR0033,2025-11-03,THB,117504.77,115154.67,Active
ACC00005280,499-3-56561-6,CUS0000251,PRD-SAV02,BR0019,2018-04-05,THB,36449.42,35720.43,Active
ACC00005281,376-8-38917-9,CUS0005965,PRD-SAL01,BR0020,2022-08-16,THB,107932.19,105773.55,Active
ACC00005282,185-4-96886-6,CUS0002247,PRD-SAV01,BR0001,2022-08-31,THB,185212.95,181508.69,Active
ACC00005283,330-1-77933-4,CUS0008385,PRD-SAV01,BR0049,2018-12-13,THB,156673.74,153540.27,Closed
ACC00005284,170-4-37734-8,CUS0002429,PRD-SAL01,BR0034,2024-06-06,THB,153452.72,150383.67,Active
ACC00005285,133-8-44451-9,CUS0002619,PRD-SAV01,BR0050,2019-11-08,THB,12827.54,12570.99,Active
ACC00005286,342-1-13989-0,CUS0004174,PRD-CUR01,BR0038,2024-12-24,THB,10629.13,10416.55,Active
ACC00005287,492-1-17110-4,CUS0005574,PRD-SAL01,BR0049,2020-06-13,THB,5527.35,5416.8,Active
ACC00005288,372-9-62752-9,CUS0002341,PRD-SAL01,BR0044,2026-04-24,THB,15192.05,14888.21,Dormant
ACC00005289,361-7-41127-7,CUS0000257,PRD-SAL01,BR0008,2019-06-05,THB,39175.67,38392.16,Active
ACC00005290,750-6-88125-3,CUS0002207,PRD-SAV02,BR0011,2026-04-05,THB,1391334.43,1363507.74,Active
ACC00005291,285-3-51842-1,CUS0003842,PRD-SAL01,BR0032,2023-07-31,THB,842893.35,826035.48,Active
ACC00005292,785-7-83761-6,CUS0005995,PRD-SAV02,BR0032,2020-07-05,THB,9960.93,9761.71,Active
ACC00005293,675-2-23020-4,CUS0005768,PRD-SAV02,BR0012,2025-09-22,THB,1663.59,1630.32,Active
ACC00005294,483-1-21557-8,CUS0008404,PRD-CUR01,BR0029,2020-11-14,THB,17781.35,17425.72,Active
ACC00005295,671-6-20965-2,CUS0002883,PRD-SAV01,BR0004,2025-01-12,THB,775687.25,760173.5,Active
ACC00005296,822-7-52100-4,CUS0007740,PRD-SAV01,BR0023,2021-10-25,THB,75590.7,74078.89,Active
ACC00005297,515-6-31092-1,CUS0000989,PRD-SAL01,BR0027,2024-12-15,THB,18293.88,17928.0,Active
ACC00005298,859-5-69591-2,CUS0004272,PRD-CUR01,BR0039,2022-09-06,THB,103546.58,101475.65,Active
ACC00005299,293-3-37879-6,CUS0007447,PRD-SAL01,BR0030,2020-03-06,THB,775275.51,759770.0,Closed
ACC00005300,627-9-90546-4,CUS0003252,PRD-SAV01,BR0018,2019-06-29,THB,11864.82,11627.52,Active
ACC00005301,882-5-74000-4,CUS0005034,PRD-SAV01,BR0027,2021-11-27,THB,1592657.93,1560804.77,Active
